Statistik från Skolverket, http://www.skolverket.se

Grundskolan - Behörighet till gymnasieskolan, fr.o.m. 2011
Valt läsår: 2019/20

Inför nya gymnasieskolan 2011 skärptes kraven för behörighet att söka till gymnasiet. Det innebär för att en elev ska vara behörig till
gymnasieskolans nationella program krävs 8 godkända betyg för yrkesprogram och 12 godkända betyg för högskoleförberedande program.
Det finns dessutom 3 olika behörighetskrav beroende på vilket högskoleförberedande program.

Kommun;Kommun-kod;Län;Läns-kod;Typ av huvudman;Kön;Antal elever;Andel elever (%) behöriga till yrkesprogram;Andel elever (%) behöriga till estetiskt program;Andel elever (%) behöriga till Ekonomi-, humanistiska och samhällsvetenskaps- program;Andel elever (%) behöriga till Naturvetenskapligt och tekniskt program;Andel elever (%) ej behöriga;
Ludvika;2085;Dalarnas län;20;Kommunal;Flickor;132;88,6;87,9;85,6;78,0;11,4;
Luleå;2580;Norrbottens län;25;Samtliga;Flickor;382;90,3;89,8;88,5;86,4;9,7;
Luleå;2580;Norrbottens län;25;Kommunal;Flickor;338;89,3;88,8;87,3;86,4;10,7;
Luleå;2580;Norrbottens län;25;Enskild;Flickor;44;~100;~100;~100;86,4;..;
Lund;1281;Skåne län;12;Samtliga;Flickor;735;91,5;91,2;90,5;89,8;8,5;
Lund;1281;Skåne län;12;Kommunal;Flickor;563;89,9;89,5;89,1;88,2;10,1;
Lund;1281;Skåne län;12;Enskild;Flickor;172;96,5;96,5;94,8;94,8;..;
Lycksele;2481;Västerbottens län;24;Samtliga;Flickor;52;80,8;80,8;80,8;80,8;19,2;
Lycksele;2481;Västerbottens län;24;Kommunal;Flickor;52;80,8;80,8;80,8;80,8;19,2;
Lysekil;1484;Västra Götalands län;14;Samtliga;Flickor;88;90,9;87,5;85,2;81,8;..;
Lysekil;1484;Västra Götalands län;14;Kommunal;Flickor;88;90,9;87,5;85,2;81,8;..;
Malmö;1280;Skåne län;12;Samtliga;Flickor;1 553;82,4;81,8;80,2;79,8;17,6;
Malmö;1280;Skåne län;12;Kommunal;Flickor;1 244;79,4;78,8;76,9;76,5;20,6;
Malmö;1280;Skåne län;12;Enskild;Flickor;309;95,2;94,5;93,8;93,5;4,8;
Malung-Sälen;2023;Dalarnas län;20;Samtliga;Flickor;43;88,4;88,4;88,4;86,0;..;
Malung-Sälen;2023;Dalarnas län;20;Kommunal;Flickor;43;88,4;88,4;88,4;86,0;..;
Malå;2418;Västerbottens län;24;Samtliga;Flickor;25;~100;~100;72,0;~100;..;
Malå;2418;Västerbottens län;24;Kommunal;Flickor;25;~100;~100;72,0;~100;..;
Mariestad;1493;Västra Götalands län;14;Samtliga;Flickor;130;85,4;84,6;83,8;83,1;14,6;
Mariestad;1493;Västra Götalands län;14;Kommunal;Flickor;99;81,8;81,8;80,8;79,8;18,2;
Mariestad;1493;Västra Götalands län;14;Enskild;Flickor;31;~100;~100;~100;~100;..;
Mark;1463;Västra Götalands län;14;Samtliga;Flickor;197;82,2;81,2;79,7;78,7;17,8;
Mark;1463;Västra Götalands län;14;Kommunal;Flickor;180;80,6;79,4;77,8;76,7;19,4;
Mark;1463;Västra Götalands län;14;Enskild;Flickor;17;100,0;100,0;100,0;100,0;.;
Markaryd;0767;Kronobergs län;07;Samtliga;Flickor;67;86,6;86,6;80,6;85,1;..;
Markaryd;0767;Kronobergs län;07;Kommunal;Flickor;67;86,6;86,6;80,6;85,1;..;
Mellerud;1461;Västra Götalands län;14;Samtliga;Flickor;42;76,2;73,8;73,8;64,3;23,8;
Mellerud;1461;Västra Götalands län;14;Kommunal;Flickor;42;76,2;73,8;73,8;64,3;23,8;
Mjölby;0586;Östergötlands län;05;Samtliga;Flickor;148;84,5;83,8;80,4;79,1;15,5;
Mjölby;0586;Östergötlands län;05;Kommunal;Flickor;148;84,5;83,8;80,4;79,1;15,5;
Mora;2062;Dalarnas län;20;Samtliga;Flickor;110;81,8;80,9;78,2;78,2;18,2;
Mora;2062;Dalarnas län;20;Kommunal;Flickor;110;81,8;80,9;78,2;78,2;18,2;
Motala;0583;Östergötlands län;05;Samtliga;Flickor;244;80,3;78,7;77,5;77,5;19,7;
Motala;0583;Östergötlands län;05;Kommunal;Flickor;194;77,3;76,3;76,3;75,3;22,7;
Motala;0583;Östergötlands län;05;Enskild;Flickor;50;~100;88,0;82,0;86,0;..;
Mullsjö;0642;Jönköpings län;06;Samtliga;Flickor;32;~100;~100;~100;~100;..;
Mullsjö;0642;Jönköpings län;06;Kommunal;Flickor;32;~100;~100;~100;~100;..;
Munkedal;1430;Västra Götalands län;14;Samtliga;Flickor;56;82,1;76,8;71,4;62,5;17,9;
Munkedal;1430;Västra Götalands län;14;Kommunal;Flickor;56;82,1;76,8;71,4;62,5;17,9;
Munkfors;1762;Värmlands län;17;Samtliga;Flickor;18;~100;~100;~100;~100;..;
Munkfors;1762;Värmlands län;17;Kommunal;Flickor;18;~100;~100;~100;~100;..;
Mölndal;1481;Västra Götalands län;14;Samtliga;Flickor;332;88,9;87,3;86,4;86,1;11,1;
Mölndal;1481;Västra Götalands län;14;Kommunal;Flickor;293;88,4;86,7;85,7;85,3;11,6;
Mölndal;1481;Västra Götalands län;14;Enskild;Flickor;39;~100;~100;~100;~100;..;
Mönsterås;0861;Kalmar län;08;Samtliga;Flickor;79;81,0;78,5;78,5;77,2;19,0;
Mönsterås;0861;Kalmar län;08;Kommunal;Flickor;79;81,0;78,5;78,5;77,2;19,0;
Mörbylånga;0840;Kalmar län;08;Samtliga;Flickor;67;~100;92,5;91,0;92,5;..;
Mörbylånga;0840;Kalmar län;08;Kommunal;Flickor;48;~100;~100;89,6;~100;..;
Mörbylånga;0840;Kalmar län;08;Enskild;Flickor;19;~100;~100;~100;~100;..;
Nacka;0182;Stockholms län;01;Samtliga;Flickor;758;95,1;94,6;94,3;93,1;4,9;
Nacka;0182;Stockholms län;01;Kommunal;Flickor;497;94,4;93,6;93,2;91,8;5,6;
Nacka;0182;Stockholms län;01;Enskild;Flickor;261;96,6;96,6;96,6;95,8;..;
Nora;1884;Örebro län;18;Samtliga;Flickor;60;91,7;86,7;86,7;85,0;..;
Nora;1884;Örebro län;18;Kommunal;Flickor;60;91,7;86,7;86,7;85,0;..;
Norberg;1962;Västmanlands län;19;Samtliga;Flickor;45;71,1;68,9;64,4;68,9;28,9;
Norberg;1962;Västmanlands län;19;Kommunal;Flickor;45;71,1;68,9;64,4;68,9;28,9;
Nordanstig;2132;Gävleborgs län;21;Samtliga;Flickor;33;~100;~100;~100;~100;..;
Nordanstig;2132;Gävleborgs län;21;Kommunal;Flickor;29;~100;~100;~100;~100;..;
Nordanstig;2132;Gävleborgs län;21;Enskild;Flickor;..;..;..;..;..;.;
Nordmaling;2401;Västerbottens län;24;Samtliga;Flickor;45;84,4;82,2;82,2;71,1;..;
Nordmaling;2401;Västerbottens län;24;Kommunal;Flickor;45;84,4;82,2;82,2;71,1;..;
Norrköping;0581;Östergötlands län;05;Samtliga;Flickor;820;85,1;84,3;82,9;81,8;14,9;
Norrköping;0581;Östergötlands län;05;Kommunal;Flickor;585;84,4;83,2;81,4;80,7;15,6;
Norrköping;0581;Östergötlands län;05;Enskild;Flickor;235;86,8;86,8;86,8;84,7;13,2;
Norrtälje;0188;Stockholms län;01;Samtliga;Flickor;290;85,5;82,8;81,7;79,7;14,5;
Norrtälje;0188;Stockholms län;01;Kommunal;Flickor;239;83,3;80,8;80,3;78,2;16,7;
Norrtälje;0188;Stockholms län;01;Enskild;Flickor;51;~100;~100;88,2;86,3;..;
Norsjö;2417;Västerbottens län;24;Samtliga;Flickor;22;100,0;100,0;100,0;~100;.;
Norsjö;2417;Västerbottens län;24;Kommunal;Flickor;22;100,0;100,0;100,0;~100;.;
Nybro;0881;Kalmar län;08;Samtliga;Flickor;103;87,4;85,4;84,5;76,7;12,6;
Nybro;0881;Kalmar län;08;Kommunal;Flickor;103;87,4;85,4;84,5;76,7;12,6;
Nykvarn;0140;Stockholms län;01;Samtliga;Flickor;69;~100;~100;~100;~100;..;
Nykvarn;0140;Stockholms län;01;Kommunal;Flickor;69;~100;~100;~100;~100;..;
Nyköping;0480;Södermanlands län;04;Samtliga;Flickor;336;86,9;84,8;82,7;80,4;13,1;
Nyköping;0480;Södermanlands län;04;Kommunal;Flickor;233;82,8;80,3;77,7;75,5;17,2;
Nyköping;0480;Södermanlands län;04;Enskild;Flickor;103;~100;95,1;94,2;91,3;..;
Nynäshamn;0192;Stockholms län;01;Samtliga;Flickor;83;86,7;86,7;85,5;85,5;13,3;
Nynäshamn;0192;Stockholms län;01;Kommunal;Flickor;83;86,7;86,7;85,5;85,5;13,3;
Nässjö;0682;Jönköpings län;06;Samtliga;Flickor;158;86,7;86,1;85,4;80,4;13,3;
Nässjö;0682;Jönköpings län;06;Kommunal;Flickor;158;86,7;86,1;85,4;80,4;13,3;
Ockelbo;2101;Gävleborgs län;21;Samtliga;Flickor;32;~100;~100;~100;84,4;..;
Ockelbo;2101;Gävleborgs län;21;Kommunal;Flickor;32;~100;~100;~100;84,4;..;
Olofström;1060;Blekinge län;10;Samtliga;Flickor;70;84,3;84,3;84,3;82,9;15,7;
Olofström;1060;Blekinge län;10;Kommunal;Flickor;70;84,3;84,3;84,3;82,9;15,7;
Orsa;2034;Dalarnas län;20;Samtliga;Flickor;39;~100;~100;87,2;~100;..;
Orsa;2034;Dalarnas län;20;Kommunal;Flickor;39;~100;~100;87,2;~100;..;
Orust;1421;Västra Götalands län;14;Samtliga;Flickor;72;91,7;88,9;87,5;88,9;..;
Orust;1421;Västra Götalands län;14;Kommunal;Flickor;69;91,3;88,4;87,0;88,4;..;
Orust;1421;Västra Götalands län;14;Enskild;Flickor;..;..;..;..;..;.;
Osby;1273;Skåne län;12;Samtliga;Flickor;77;77,9;77,9;76,6;74,0;22,1;
Osby;1273;Skåne län;12;Kommunal;Flickor;77;77,9;77,9;76,6;74,0;22,1;
Oskarshamn;0882;Kalmar län;08;Samtliga;Flickor;130;86,2;86,2;83,8;83,1;13,8;
Oskarshamn;0882;Kalmar län;08;Kommunal;Flickor;130;86,2;86,2;83,8;83,1;13,8;
Ovanåker;2121;Gävleborgs län;21;Samtliga;Flickor;52;82,7;82,7;82,7;80,8;..;
Ovanåker;2121;Gävleborgs län;21;Kommunal;Flickor;52;82,7;82,7;82,7;80,8;..;
Oxelösund;0481;Södermanlands län;04;Samtliga;Flickor;44;~100;~100;86,4;~100;..;
Oxelösund;0481;Södermanlands län;04;Kommunal;Flickor;44;~100;~100;86,4;~100;..;
Pajala;2521;Norrbottens län;25;Samtliga;Flickor;35;85,7;85,7;82,9;85,7;..;
Pajala;2521;Norrbottens län;25;Kommunal;Flickor;31;~100;~100;83,9;~100;..;
Pajala;2521;Norrbottens län;25;Enskild;Flickor;..;..;..;..;..;..;
Partille;1402;Västra Götalands län;14;Samtliga;Flickor;247;90,3;89,9;89,1;88,3;9,7;
Partille;1402;Västra Götalands län;14;Kommunal;Flickor;236;89,8;89,4;88,6;87,7;10,2;
Partille;1402;Västra Götalands län;14;Enskild;Flickor;..;100,0;100,0;100,0;100,0;.;
Perstorp;1275;Skåne län;12;Samtliga;Flickor;30;83,3;80,0;73,3;73,3;..;
Perstorp;1275;Skåne län;12;Kommunal;Flickor;30;83,3;80,0;73,3;73,3;..;
Piteå;2581;Norrbottens län;25;Samtliga;Flickor;238;93,7;92,9;92,4;89,1;6,3;
Piteå;2581;Norrbottens län;25;Kommunal;Flickor;238;93,7;92,9;92,4;89,1;6,3;
Ragunda;2303;Jämtlands län;23;Samtliga;Flickor;25;~100;~100;~100;~100;..;
Ragunda;2303;Jämtlands län;23;Kommunal;Flickor;25;~100;~100;~100;~100;..;
Robertsfors;2409;Västerbottens län;24;Samtliga;Flickor;25;~100;~100;~100;~100;..;
Robertsfors;2409;Västerbottens län;24;Kommunal;Flickor;25;~100;~100;~100;~100;..;
Ronneby;1081;Blekinge län;10;Samtliga;Flickor;142;73,9;73,2;71,8;71,8;26,1;
Ronneby;1081;Blekinge län;10;Kommunal;Flickor;120;74,2;73,3;71,7;71,7;25,8;
Ronneby;1081;Blekinge län;10;Enskild;Flickor;22;72,7;72,7;72,7;72,7;..;
Rättvik;2031;Dalarnas län;20;Samtliga;Flickor;53;~100;~100;~100;90,6;..;
Rättvik;2031;Dalarnas län;20;Kommunal;Flickor;53;~100;~100;~100;90,6;..;
Sala;1981;Västmanlands län;19;Samtliga;Flickor;124;85,5;82,3;79,0;79,8;14,5;
Sala;1981;Västmanlands län;19;Kommunal;Flickor;124;85,5;82,3;79,0;79,8;14,5;
Salem;0128;Stockholms län;01;Samtliga;Flickor;110;94,5;93,6;91,8;87,3;..;
Salem;0128;Stockholms län;01;Kommunal;Flickor;100;~100;~100;94,0;89,0;..;
Salem;0128;Stockholms län;01;Enskild;Flickor;..;..;..;..;..;..;
Sandviken;2181;Gävleborgs län;21;Samtliga;Flickor;214;79,0;78,5;76,6;75,7;21,0;
Sandviken;2181;Gävleborgs län;21;Kommunal;Flickor;197;78,2;77,7;75,6;75,1;21,8;
Sandviken;2181;Gävleborgs län;21;Enskild;Flickor;..;~100;~100;~100;~100;..;
Sigtuna;0191;Stockholms län;01;Samtliga;Flickor;266;88,1;87,7;85,7;87,3;11,9;
Sigtuna;0191;Stockholms län;01;Kommunal;Flickor;187;84,0;83,4;80,7;83,4;16,0;
Sigtuna;0191;Stockholms län;01;Enskild;Flickor;79;100,0;100,0;100,0;~100;.;
Simrishamn;1291;Skåne län;12;Samtliga;Flickor;105;87,6;87,6;86,7;86,7;12,4;
Simrishamn;1291;Skåne län;12;Kommunal;Flickor;68;88,2;88,2;88,2;88,2;..;
Simrishamn;1291;Skåne län;12;Enskild;Flickor;37;86,5;86,5;83,8;83,8;..;
Sjöbo;1265;Skåne län;12;Samtliga;Flickor;77;75,3;75,3;74,0;74,0;24,7;
Sjöbo;1265;Skåne län;12;Kommunal;Flickor;77;75,3;75,3;74,0;74,0;24,7;
Sjöbo;1265;Skåne län;12;Enskild;Flickor;.;.;.;.;.;.;
Skara;1495;Västra Götalands län;14;Samtliga;Flickor;101;84,2;84,2;82,2;84,2;15,8;
Skara;1495;Västra Götalands län;14;Kommunal;Flickor;91;83,5;83,5;81,3;83,5;16,5;
Skara;1495;Västra Götalands län;14;Enskild;Flickor;10;..;..;..;..;..;
Skellefteå;2482;Västerbottens län;24;Samtliga;Flickor;400;87,0;86,3;84,3;83,8;13,0;
Skellefteå;2482;Västerbottens län;24;Kommunal;Flickor;390;87,7;86,9;85,1;84,4;12,3;
Skellefteå;2482;Västerbottens län;24;Enskild;Flickor;10;..;..;..;..;..;
Skinnskatteberg;1904;Västmanlands län;19;Samtliga;Flickor;18;72,2;55,6;55,6;..;..;
Skinnskatteberg;1904;Västmanlands län;19;Kommunal;Flickor;18;72,2;55,6;55,6;..;..;
Skurup;1264;Skåne län;12;Samtliga;Flickor;72;81,9;81,9;79,2;79,2;18,1;
Skurup;1264;Skåne län;12;Kommunal;Flickor;72;81,9;81,9;79,2;79,2;18,1;
Skövde;1496;Västra Götalands län;14;Samtliga;Flickor;294;82,7;82,3;82,0;80,3;17,3;
Skövde;1496;Västra Götalands län;14;Kommunal;Flickor;262;83,2;82,8;82,4;80,5;16,8;
Skövde;1496;Västra Götalands län;14;Enskild;Flickor;32;78,1;78,1;78,1;78,1;..;
Smedjebacken;2061;Dalarnas län;20;Samtliga;Flickor;45;~100;88,9;88,9;80,0;..;
Smedjebacken;2061;Dalarnas län;20;Kommunal;Flickor;45;~100;88,9;88,9;80,0;..;
Sollefteå;2283;Västernorrlands län;22;Samtliga;Flickor;93;81,7;80,6;79,6;80,6;18,3;
Sollefteå;2283;Västernorrlands län;22;Kommunal;Flickor;93;81,7;80,6;79,6;80,6;18,3;
Sollentuna;0163;Stockholms län;01;Samtliga;Flickor;539;91,7;91,7;91,3;90,9;8,3;
Sollentuna;0163;Stockholms län;01;Kommunal;Flickor;382;92,4;92,4;92,1;91,9;7,6;
Sollentuna;0163;Stockholms län;01;Enskild;Flickor;157;89,8;89,8;89,2;88,5;10,2;
Solna;0184;Stockholms län;01;Samtliga;Flickor;228;85,5;83,8;83,8;79,4;14,5;
Solna;0184;Stockholms län;01;Kommunal;Flickor;148;87,2;86,5;86,5;81,1;12,8;
Solna;0184;Stockholms län;01;Enskild;Flickor;80;82,5;78,8;78,8;76,3;17,5;
Sorsele;2422;Västerbottens län;24;Samtliga;Flickor;..;..;..;..;..;.;
Sorsele;2422;Västerbottens län;24;Kommunal;Flickor;..;..;..;..;..;.;
Sotenäs;1427;Västra Götalands län;14;Samtliga;Flickor;43;100,0;~100;88,4;88,4;.;
Sotenäs;1427;Västra Götalands län;14;Kommunal;Flickor;43;100,0;~100;88,4;88,4;.;
Staffanstorp;1230;Skåne län;12;Samtliga;Flickor;149;94,0;91,9;89,9;87,2;..;
Staffanstorp;1230;Skåne län;12;Kommunal;Flickor;149;94,0;91,9;89,9;87,2;..;
Stenungsund;1415;Västra Götalands län;14;Samtliga;Flickor;173;86,7;85,5;83,8;83,2;13,3;
Stenungsund;1415;Västra Götalands län;14;Kommunal;Flickor;162;87,7;86,4;84,6;84,0;12,3;
Stenungsund;1415;Västra Götalands län;14;Enskild;Flickor;..;..;..;..;..;..;
Stockholm;0180;Stockholms län;01;Samtliga;Flickor;5 035;90,8;90,1;89,2;88,5;9,2;
Stockholm;0180;Stockholms län;01;Kommunal;Flickor;2 991;88,7;88,2;87,3;86,7;11,3;
Stockholm;0180;Stockholms län;01;Enskild;Flickor;2 044;93,9;93,1;92,2;91,3;6,1;
Storfors;1760;Värmlands län;17;Samtliga;Flickor;28;~100;~100;~100;~100;..;
Storfors;1760;Värmlands län;17;Kommunal;Flickor;18;~100;~100;~100;~100;..;
Storfors;1760;Värmlands län;17;Enskild;Flickor;10;..;..;..;..;..;
Storuman;2421;Västerbottens län;24;Samtliga;Flickor;25;~100;~100;~100;~100;..;
Storuman;2421;Västerbottens län;24;Kommunal;Flickor;25;~100;~100;~100;~100;..;
Strängnäs;0486;Södermanlands län;04;Samtliga;Flickor;204;83,8;82,4;81,4;80,9;16,2;
Strängnäs;0486;Södermanlands län;04;Kommunal;Flickor;115;77,4;74,8;73,0;72,2;22,6;
Strängnäs;0486;Södermanlands län;04;Enskild;Flickor;89;92,1;92,1;92,1;92,1;..;
Strömstad;1486;Västra Götalands län;14;Samtliga;Flickor;52;88,5;86,5;84,6;78,8;..;
Strömstad;1486;Västra Götalands län;14;Kommunal;Flickor;52;88,5;86,5;84,6;78,8;..;
Strömsund;2313;Jämtlands län;23;Samtliga;Flickor;53;~100;90,6;86,8;86,8;..;
Strömsund;2313;Jämtlands län;23;Kommunal;Flickor;53;~100;90,6;86,8;86,8;..;
Sundbyberg;0183;Stockholms län;01;Samtliga;Flickor;266;91,0;90,6;90,2;89,5;9,0;
Sundbyberg;0183;Stockholms län;01;Kommunal;Flickor;96;81,3;81,3;80,2;79,2;18,8;
Sundbyberg;0183;Stockholms län;01;Enskild;Flickor;170;96,5;95,9;95,9;95,3;..;
Sundsvall;2281;Västernorrlands län;22;Samtliga;Flickor;597;87,9;86,3;84,9;83,4;12,1;
Sundsvall;2281;Västernorrlands län;22;Kommunal;Flickor;410;83,2;81,2;80,2;77,8;16,8;
Sundsvall;2281;Västernorrlands län;22;Enskild;Flickor;187;~100;97,3;95,2;95,7;..;
Sunne;1766;Värmlands län;17;Samtliga;Flickor;63;81,0;81,0;81,0;79,4;19,0;
Sunne;1766;Värmlands län;17;Kommunal;Flickor;63;81,0;81,0;81,0;79,4;19,0;
Surahammar;1907;Västmanlands län;19;Samtliga;Flickor;41;78,0;78,0;75,6;73,2;..;
Surahammar;1907;Västmanlands län;19;Kommunal;Flickor;41;78,0;78,0;75,6;73,2;..;
Svalöv;1214;Skåne län;12;Samtliga;Flickor;70;84,3;78,6;74,3;72,9;15,7;
Svalöv;1214;Skåne län;12;Kommunal;Flickor;57;82,5;77,2;73,7;71,9;17,5;
Svalöv;1214;Skåne län;12;Enskild;Flickor;13;~100;~100;~100;~100;..;
Svedala;1263;Skåne län;12;Samtliga;Flickor;148;93,2;92,6;90,5;89,2;6,8;
Svedala;1263;Skåne län;12;Kommunal;Flickor;148;93,2;92,6;90,5;89,2;6,8;
Svenljunga;1465;Västra Götalands län;14;Samtliga;Flickor;51;~100;88,2;86,3;80,4;..;
Svenljunga;1465;Västra Götalands län;14;Kommunal;Flickor;51;~100;88,2;86,3;80,4;..;
Säffle;1785;Värmlands län;17;Samtliga;Flickor;67;77,6;74,6;74,6;73,1;22,4;
Säffle;1785;Värmlands län;17;Kommunal;Flickor;67;77,6;74,6;74,6;73,1;22,4;
Säter;2082;Dalarnas län;20;Samtliga;Flickor;55;87,3;80,0;69,1;70,9;..;
Säter;2082;Dalarnas län;20;Kommunal;Flickor;55;87,3;80,0;69,1;70,9;..;
Sävsjö;0684;Jönköpings län;06;Samtliga;Flickor;69;87,0;85,5;84,1;84,1;..;
Sävsjö;0684;Jönköpings län;06;Kommunal;Flickor;60;86,7;85,0;83,3;83,3;..;
Sävsjö;0684;Jönköpings län;06;Enskild;Flickor;..;..;..;..;..;..;
Söderhamn;2182;Gävleborgs län;21;Samtliga;Flickor;143;81,8;80,4;78,3;76,9;18,2;
Söderhamn;2182;Gävleborgs län;21;Kommunal;Flickor;138;81,9;80,4;78,3;76,8;18,1;
Söderhamn;2182;Gävleborgs län;21;Enskild;Flickor;..;..;..;..;..;..;
Söderköping;0582;Östergötlands län;05;Samtliga;Flickor;86;91,9;90,7;90,7;89,5;..;
Söderköping;0582;Östergötlands län;05;Kommunal;Flickor;75;90,7;89,3;89,3;88,0;..;
Söderköping;0582;Östergötlands län;05;Enskild;Flickor;..;100,0;100,0;100,0;100,0;.;
Södertälje;0181;Stockholms län;01;Samtliga;Flickor;615;82,3;80,7;79,3;78,5;17,7;
Södertälje;0181;Stockholms län;01;Kommunal;Flickor;455;79,6;77,4;75,8;75,6;20,4;
Södertälje;0181;Stockholms län;01;Enskild;Flickor;160;90,0;90,0;89,4;86,9;10,0;
Sölvesborg;1083;Blekinge län;10;Samtliga;Flickor;85;80,0;75,3;74,1;69,4;20,0;
Sölvesborg;1083;Blekinge län;10;Kommunal;Flickor;85;80,0;75,3;74,1;69,4;20,0;
Tanum;1435;Västra Götalands län;14;Samtliga;Flickor;63;87,3;87,3;87,3;82,5;..;
Tanum;1435;Västra Götalands län;14;Kommunal;Flickor;63;87,3;87,3;87,3;82,5;..;
Tibro;1472;Västra Götalands län;14;Samtliga;Flickor;68;89,7;89,7;89,7;85,3;..;
Tibro;1472;Västra Götalands län;14;Kommunal;Flickor;68;89,7;89,7;89,7;85,3;..;
Tidaholm;1498;Västra Götalands län;14;Samtliga;Flickor;62;90,3;88,7;87,1;83,9;..;
Tidaholm;1498;Västra Götalands län;14;Kommunal;Flickor;62;90,3;88,7;87,1;83,9;..;
Tierp;0360;Uppsala län;03;Samtliga;Flickor;107;84,1;76,6;73,8;72,9;15,9;
Tierp;0360;Uppsala län;03;Kommunal;Flickor;107;84,1;76,6;73,8;72,9;15,9;
Timrå;2262;Västernorrlands län;22;Samtliga;Flickor;100;92,0;91,0;91,0;88,0;..;
Timrå;2262;Västernorrlands län;22;Kommunal;Flickor;100;92,0;91,0;91,0;88,0;..;
Tingsryd;0763;Kronobergs län;07;Samtliga;Flickor;75;88,0;86,7;85,3;85,3;..;
Tingsryd;0763;Kronobergs län;07;Kommunal;Flickor;58;86,2;84,5;82,8;82,8;..;
Tingsryd;0763;Kronobergs län;07;Enskild;Flickor;17;~100;~100;~100;~100;..;
Tjörn;1419;Västra Götalands län;14;Samtliga;Flickor;77;85,7;85,7;84,4;80,5;14,3;
Tjörn;1419;Västra Götalands län;14;Kommunal;Flickor;77;85,7;85,7;84,4;80,5;14,3;
Tomelilla;1270;Skåne län;12;Samtliga;Flickor;64;76,6;76,6;67,2;59,4;23,4;
Tomelilla;1270;Skåne län;12;Kommunal;Flickor;64;76,6;76,6;67,2;59,4;23,4;
Torsby;1737;Värmlands län;17;Samtliga;Flickor;39;84,6;84,6;84,6;76,9;..;
Torsby;1737;Värmlands län;17;Kommunal;Flickor;39;84,6;84,6;84,6;76,9;..;
Torsås;0834;Kalmar län;08;Samtliga;Flickor;42;88,1;88,1;88,1;66,7;..;
Torsås;0834;Kalmar län;08;Kommunal;Flickor;42;88,1;88,1;88,1;66,7;..;
Tranemo;1452;Västra Götalands län;14;Samtliga;Flickor;54;79,6;77,8;75,9;68,5;20,4;
Tranemo;1452;Västra Götalands län;14;Kommunal;Flickor;54;79,6;77,8;75,9;68,5;20,4;
Tranås;0687;Jönköpings län;06;Samtliga;Flickor;125;86,4;84,8;84,0;82,4;13,6;
Tranås;0687;Jönköpings län;06;Kommunal;Flickor;125;86,4;84,8;84,0;82,4;13,6;
Trelleborg;1287;Skåne län;12;Samtliga;Flickor;247;84,6;84,2;82,6;82,6;15,4;
Trelleborg;1287;Skåne län;12;Kommunal;Flickor;218;84,9;84,4;82,6;82,6;15,1;
Trelleborg;1287;Skåne län;12;Enskild;Flickor;29;82,8;82,8;82,8;82,8;..;
Trollhättan;1488;Västra Götalands län;14;Samtliga;Flickor;367;84,7;84,2;83,1;80,4;15,3;
Trollhättan;1488;Västra Götalands län;14;Kommunal;Flickor;313;84,0;83,4;82,4;79,2;16,0;
Trollhättan;1488;Västra Götalands län;14;Enskild;Flickor;54;88,9;88,9;87,0;87,0;..;
Trosa;0488;Södermanlands län;04;Samtliga;Flickor;73;91,8;90,4;89,0;90,4;..;
Trosa;0488;Södermanlands län;04;Kommunal;Flickor;73;91,8;90,4;89,0;90,4;..;
Tyresö;0138;Stockholms län;01;Samtliga;Flickor;331;88,8;88,5;87,6;88,2;11,2;
Tyresö;0138;Stockholms län;01;Kommunal;Flickor;246;87,0;86,6;85,4;86,2;13,0;
Tyresö;0138;Stockholms län;01;Enskild;Flickor;85;94,1;94,1;94,1;94,1;..;
Täby;0160;Stockholms län;01;Samtliga;Flickor;652;95,4;94,5;94,3;92,9;4,6;
Täby;0160;Stockholms län;01;Kommunal;Flickor;282;96,1;96,1;96,1;95,0;3,9;
Täby;0160;Stockholms län;01;Enskild;Flickor;370;94,9;93,2;93,0;91,4;5,1;
Töreboda;1473;Västra Götalands län;14;Samtliga;Flickor;56;76,8;75,0;75,0;75,0;23,2;
Töreboda;1473;Västra Götalands län;14;Kommunal;Flickor;56;76,8;75,0;75,0;75,0;23,2;
Uddevalla;1485;Västra Götalands län;14;Samtliga;Flickor;304;83,6;82,9;82,2;81,9;16,4;
Uddevalla;1485;Västra Götalands län;14;Kommunal;Flickor;261;84,7;84,3;83,9;83,1;15,3;
Uddevalla;1485;Västra Götalands län;14;Enskild;Flickor;43;76,7;74,4;72,1;74,4;23,3;
Ulricehamn;1491;Västra Götalands län;14;Samtliga;Flickor;128;75,8;75,0;73,4;60,9;24,2;
Ulricehamn;1491;Västra Götalands län;14;Kommunal;Flickor;128;75,8;75,0;73,4;60,9;24,2;
Umeå;2480;Västerbottens län;24;Samtliga;Flickor;668;92,1;91,5;89,8;89,5;7,9;
Umeå;2480;Västerbottens län;24;Kommunal;Flickor;488;90,8;90,4;88,9;88,1;9,2;
Umeå;2480;Västerbottens län;24;Enskild;Flickor;180;95,6;94,4;92,2;93,3;..;
Upplands Väsby;0114;Stockholms län;01;Samtliga;Flickor;240;87,1;86,7;86,7;84,6;12,9;
Upplands Väsby;0114;Stockholms län;01;Kommunal;Flickor;126;82,5;81,7;81,7;80,2;17,5;
Upplands Väsby;0114;Stockholms län;01;Enskild;Flickor;114;92,1;92,1;92,1;89,5;..;
Upplands-Bro;0139;Stockholms län;01;Samtliga;Flickor;150;86,0;83,3;82,0;81,3;14,0;
