region;kön;år;Totalsumma, mnkr;Antal personer
0513 Kinda;män;2002;774.0;3977
0513 Kinda;män;2003;805.2;3972
0513 Kinda;män;2004;830.9;3996
0513 Kinda;män;2005;867.2;4027
0513 Kinda;män;2006;884.3;4034
0513 Kinda;män;2007;942.5;4081
0513 Kinda;män;2008;976.1;4084
0513 Kinda;män;2009;988.2;4065
0513 Kinda;män;2010;1004.6;4089
0513 Kinda;män;2011;1055.5;4135
0513 Kinda;män;2012;1075.8;4102
0513 Kinda;män;2013;1089.6;4099
0513 Kinda;män;2014;1116.0;4083
0513 Kinda;män;2015;1158.6;4069
0513 Kinda;män;2016;1191.0;4085
0513 Kinda;män;2017;1240.6;4101
0513 Kinda;män;2018;1283.4;4129
0513 Kinda;män;2019;1310.0;4139
0513 Kinda;kvinnor;1991;356.0;4177
0513 Kinda;kvinnor;1992;372.9;4176
0513 Kinda;kvinnor;1993;388.9;4187
0513 Kinda;kvinnor;1994;404.8;4184
0513 Kinda;kvinnor;1995;413.7;4167
0513 Kinda;kvinnor;1996;426.5;4081
0513 Kinda;kvinnor;1997;439.6;4065
0513 Kinda;kvinnor;1998;456.1;4057
0513 Kinda;kvinnor;1999;471.6;4016
0513 Kinda;kvinnor;2000;497.0;3983
0513 Kinda;kvinnor;2001;516.0;3987
0513 Kinda;kvinnor;2002;542.3;3970
0513 Kinda;kvinnor;2003;582.2;3962
0513 Kinda;kvinnor;2004;598.6;3959
0513 Kinda;kvinnor;2005;613.3;4006
0513 Kinda;kvinnor;2006;630.5;4029
0513 Kinda;kvinnor;2007;650.9;4040
0513 Kinda;kvinnor;2008;675.0;4014
0513 Kinda;kvinnor;2009;694.1;3992
0513 Kinda;kvinnor;2010;710.1;3988
0513 Kinda;kvinnor;2011;742.2;3994
0513 Kinda;kvinnor;2012;763.1;3968
0513 Kinda;kvinnor;2013;795.6;3986
0513 Kinda;kvinnor;2014;816.3;3992
0513 Kinda;kvinnor;2015;839.8;3980
0513 Kinda;kvinnor;2016;888.6;3994
0513 Kinda;kvinnor;2017;913.3;3987
0513 Kinda;kvinnor;2018;944.9;4007
0513 Kinda;kvinnor;2019;979.9;4035
0560 Boxholm;män;1991;313.1;2339
0560 Boxholm;män;1992;323.8;2321
0560 Boxholm;män;1993;331.0;2294
0560 Boxholm;män;1994;338.1;2280
0560 Boxholm;män;1995;360.0;2255
0560 Boxholm;män;1996;363.9;2251
0560 Boxholm;män;1997;380.2;2244
0560 Boxholm;män;1998;387.8;2192
0560 Boxholm;män;1999;397.0;2199
0560 Boxholm;män;2000;416.6;2186
0560 Boxholm;män;2001;417.2;2172
0560 Boxholm;män;2002;436.8;2181
0560 Boxholm;män;2003;451.6;2175
0560 Boxholm;män;2004;459.0;2187
0560 Boxholm;män;2005;491.3;2199
0560 Boxholm;män;2006;496.2;2216
0560 Boxholm;män;2007;524.2;2225
0560 Boxholm;män;2008;550.3;2233
0560 Boxholm;män;2009;543.6;2234
0560 Boxholm;män;2010;540.6;2234
0560 Boxholm;män;2011;564.1;2222
0560 Boxholm;män;2012;584.6;2229
0560 Boxholm;män;2013;599.8;2245
0560 Boxholm;män;2014;626.4;2258
0560 Boxholm;män;2015;643.5;2266
0560 Boxholm;män;2016;668.4;2273
0560 Boxholm;män;2017;711.7;2330
0560 Boxholm;män;2018;728.1;2344
0560 Boxholm;män;2019;752.7;2355
0560 Boxholm;kvinnor;1991;184.7;2230
0560 Boxholm;kvinnor;1992;191.4;2210
0560 Boxholm;kvinnor;1993;200.3;2191
0560 Boxholm;kvinnor;1994;208.7;2195
0560 Boxholm;kvinnor;1995;215.3;2193
0560 Boxholm;kvinnor;1996;223.2;2186
0560 Boxholm;kvinnor;1997;229.5;2154
0560 Boxholm;kvinnor;1998;235.5;2096
0560 Boxholm;kvinnor;1999;245.8;2081
0560 Boxholm;kvinnor;2000;254.6;2051
0560 Boxholm;kvinnor;2001;267.2;2066
0560 Boxholm;kvinnor;2002;279.7;2057
0560 Boxholm;kvinnor;2003;300.8;2075
0560 Boxholm;kvinnor;2004;309.5;2066
0560 Boxholm;kvinnor;2005;311.3;2053
0560 Boxholm;kvinnor;2006;324.5;2069
0560 Boxholm;kvinnor;2007;340.3;2088
0560 Boxholm;kvinnor;2008;358.7;2128
0560 Boxholm;kvinnor;2009;371.1;2135
0560 Boxholm;kvinnor;2010;379.4;2138
0560 Boxholm;kvinnor;2011;391.5;2116
0560 Boxholm;kvinnor;2012;401.4;2111
0560 Boxholm;kvinnor;2013;418.3;2161
0560 Boxholm;kvinnor;2014;428.7;2158
0560 Boxholm;kvinnor;2015;444.8;2165
0560 Boxholm;kvinnor;2016;470.3;2161
0560 Boxholm;kvinnor;2017;489.0;2197
0560 Boxholm;kvinnor;2018;496.6;2186
0560 Boxholm;kvinnor;2019;514.1;2192
0561 Åtvidaberg;män;1991;737.1;5090
0561 Åtvidaberg;män;1992;743.6;5063
0561 Åtvidaberg;män;1993;760.8;5051
0561 Åtvidaberg;män;1994;770.2;5011
0561 Åtvidaberg;män;1995;797.4;4967
0561 Åtvidaberg;män;1996;812.1;4957
0561 Åtvidaberg;män;1997;833.5;4892
0561 Åtvidaberg;män;1998;860.1;4840
0561 Åtvidaberg;män;1999;888.4;4762
0561 Åtvidaberg;män;2000;923.7;4723
0561 Åtvidaberg;män;2001;954.6;4711
0561 Åtvidaberg;män;2002;982.5;4721
0561 Åtvidaberg;män;2003;1001.4;4697
0561 Åtvidaberg;män;2004;1021.1;4718
0561 Åtvidaberg;män;2005;1037.2;4697
0561 Åtvidaberg;män;2006;1064.0;4758
0561 Åtvidaberg;män;2007;1113.2;4776
0561 Åtvidaberg;män;2008;1150.5;4755
0561 Åtvidaberg;män;2009;1164.4;4753
0561 Åtvidaberg;män;2010;1185.1;4816
0561 Åtvidaberg;män;2011;1222.9;4794
0561 Åtvidaberg;män;2012;1261.7;4810
0561 Åtvidaberg;män;2013;1289.0;4806
0561 Åtvidaberg;män;2014;1323.1;4831
0561 Åtvidaberg;män;2015;1365.5;4855
0561 Åtvidaberg;män;2016;1421.3;4860
0561 Åtvidaberg;män;2017;1469.6;4870
0561 Åtvidaberg;män;2018;1504.4;4842
0561 Åtvidaberg;män;2019;1540.9;4828
0561 Åtvidaberg;kvinnor;1991;458.6;5000
0561 Åtvidaberg;kvinnor;1992;475.2;5013
0561 Åtvidaberg;kvinnor;1993;497.5;4997
0561 Åtvidaberg;kvinnor;1994;508.9;4953
0561 Åtvidaberg;kvinnor;1995;527.5;4958
0561 Åtvidaberg;kvinnor;1996;539.3;4918
0561 Åtvidaberg;kvinnor;1997;560.5;4868
0561 Åtvidaberg;kvinnor;1998;581.5;4827
0561 Åtvidaberg;kvinnor;1999;605.6;4770
0561 Åtvidaberg;kvinnor;2000;627.0;4725
0561 Åtvidaberg;kvinnor;2001;642.9;4704
0561 Åtvidaberg;kvinnor;2002;674.3;4685
0561 Åtvidaberg;kvinnor;2003;713.8;4695
0561 Åtvidaberg;kvinnor;2004;736.6;4718
0561 Åtvidaberg;kvinnor;2005;747.9;4696
0561 Åtvidaberg;kvinnor;2006;768.2;4725
0561 Åtvidaberg;kvinnor;2007;789.4;4673
0561 Åtvidaberg;kvinnor;2008;815.6;4653
0561 Åtvidaberg;kvinnor;2009;836.4;4650
0561 Åtvidaberg;kvinnor;2010;845.0;4647
0561 Åtvidaberg;kvinnor;2011;880.4;4712
0561 Åtvidaberg;kvinnor;2012;906.5;4696
0561 Åtvidaberg;kvinnor;2013;935.4;4721
0561 Åtvidaberg;kvinnor;2014;957.3;4705
0561 Åtvidaberg;kvinnor;2015;988.9;4723
0561 Åtvidaberg;kvinnor;2016;1041.7;4755
0561 Åtvidaberg;kvinnor;2017;1066.8;4751
0561 Åtvidaberg;kvinnor;2018;1088.0;4675
0561 Åtvidaberg;kvinnor;2019;1109.9;4651
0562 Finspång;män;1991;1394.2;9413
0562 Finspång;män;1992;1424.6;9343
0562 Finspång;män;1993;1456.2;9337
0562 Finspång;män;1994;1530.3;9352
0562 Finspång;män;1995;1582.9;9264
0562 Finspång;män;1996;1617.9;9170
0562 Finspång;män;1997;1649.5;9088
0562 Finspång;män;1998;1709.9;8973
0562 Finspång;män;1999;1735.8;8822
0562 Finspång;män;2000;1807.4;8740
0562 Finspång;män;2001;1850.4;8703
0562 Finspång;män;2002;1911.5;8696
0562 Finspång;män;2003;1951.6;8648
0562 Finspång;män;2004;1998.0;8673
0562 Finspång;män;2005;2067.6;8674
0562 Finspång;män;2006;2115.3;8691
0562 Finspång;män;2007;2205.4;8657
0562 Finspång;män;2008;2316.9;8664
0562 Finspång;män;2009;2330.6;8695
0562 Finspång;män;2010;2390.8;8743
0562 Finspång;män;2011;2449.9;8787
0562 Finspång;män;2012;2527.1;8789
0562 Finspång;män;2013;2566.9;8799
0562 Finspång;män;2014;2558.4;8862
0562 Finspång;män;2015;2622.7;8900
0562 Finspång;män;2016;2725.2;9024
0562 Finspång;män;2017;2841.1;9054
0562 Finspång;män;2018;2936.3;9124
0562 Finspång;män;2019;3005.1;9198
0562 Finspång;kvinnor;1991;829.3;9194
0562 Finspång;kvinnor;1992;869.4;9188
0562 Finspång;kvinnor;1993;907.8;9160
0562 Finspång;kvinnor;1994;947.8;9154
0562 Finspång;kvinnor;1995;965.6;9102
0562 Finspång;kvinnor;1996;991.8;9010
0562 Finspång;kvinnor;1997;1014.0;8885
0562 Finspång;kvinnor;1998;1048.1;8766
0562 Finspång;kvinnor;1999;1084.3;8649
0562 Finspång;kvinnor;2000;1119.4;8592
0562 Finspång;kvinnor;2001;1150.3;8513
0562 Finspång;kvinnor;2002;1211.4;8516
0562 Finspång;kvinnor;2003;1277.5;8471
0562 Finspång;kvinnor;2004;1317.6;8514
0562 Finspång;kvinnor;2005;1350.1;8519
0562 Finspång;kvinnor;2006;1380.6;8509
0562 Finspång;kvinnor;2007;1419.2;8479
0562 Finspång;kvinnor;2008;1481.0;8485
0562 Finspång;kvinnor;2009;1541.2;8556
0562 Finspång;kvinnor;2010;1579.1;8600
0562 Finspång;kvinnor;2011;1623.4;8558
0562 Finspång;kvinnor;2012;1681.2;8567
0562 Finspång;kvinnor;2013;1728.0;8576
0562 Finspång;kvinnor;2014;1780.7;8656
0562 Finspång;kvinnor;2015;1834.3;8609
0562 Finspång;kvinnor;2016;1916.4;8691
0562 Finspång;kvinnor;2017;1990.1;8713
0562 Finspång;kvinnor;2018;2048.6;8736
0562 Finspång;kvinnor;2019;2104.0;8790
0563 Valdemarsvik;män;1991;458.0;3563
0563 Valdemarsvik;män;1992;466.3;3572
0563 Valdemarsvik;män;1993;476.6;3608
0563 Valdemarsvik;män;1994;481.5;3577
0563 Valdemarsvik;män;1995;506.3;3530
0563 Valdemarsvik;män;1996;514.6;3472
0563 Valdemarsvik;män;1997;528.9;3473
0563 Valdemarsvik;män;1998;547.5;3456
0563 Valdemarsvik;män;1999;569.8;3412
0563 Valdemarsvik;män;2000;582.6;3400
0563 Valdemarsvik;män;2001;615.0;3375
0563 Valdemarsvik;män;2002;649.6;3394
0563 Valdemarsvik;män;2003;662.2;3409
0563 Valdemarsvik;män;2004;678.6;3395
0563 Valdemarsvik;män;2005;696.6;3380
0563 Valdemarsvik;män;2006;711.6;3358
0563 Valdemarsvik;män;2007;738.7;3345
0563 Valdemarsvik;män;2008;765.6;3330
0563 Valdemarsvik;män;2009;769.5;3319
0563 Valdemarsvik;män;2010;788.6;3334
0563 Valdemarsvik;män;2011;792.7;3319
0563 Valdemarsvik;män;2012;805.2;3302
0563 Valdemarsvik;män;2013;831.4;3327
0563 Valdemarsvik;män;2014;842.3;3371
0563 Valdemarsvik;män;2015;871.2;3408
0563 Valdemarsvik;män;2016;895.9;3432
0563 Valdemarsvik;män;2017;929.5;3442
0563 Valdemarsvik;män;2018;953.9;3458
0563 Valdemarsvik;män;2019;963.3;3385
0563 Valdemarsvik;kvinnor;1991;304.5;3505
0563 Valdemarsvik;kvinnor;1992;314.8;3484
0563 Valdemarsvik;kvinnor;1993;325.8;3498
0563 Valdemarsvik;kvinnor;1994;335.9;3464
0563 Valdemarsvik;kvinnor;1995;342.7;3394
0563 Valdemarsvik;kvinnor;1996;351.1;3363
0563 Valdemarsvik;kvinnor;1997;366.0;3394
0563 Valdemarsvik;kvinnor;1998;383.9;3415
0563 Valdemarsvik;kvinnor;1999;397.2;3348
0563 Valdemarsvik;kvinnor;2000;413.7;3338
0563 Valdemarsvik;kvinnor;2001;426.9;3330
0563 Valdemarsvik;kvinnor;2002;450.1;3344
0563 Valdemarsvik;kvinnor;2003;481.7;3333
0563 Valdemarsvik;kvinnor;2004;490.4;3337
0563 Valdemarsvik;kvinnor;2005;497.0;3346
0563 Valdemarsvik;kvinnor;2006;518.1;3355
0563 Valdemarsvik;kvinnor;2007;532.5;3334
0563 Valdemarsvik;kvinnor;2008;550.4;3322
0563 Valdemarsvik;kvinnor;2009;564.3;3325
