Statistik från Skolverket, http://www.skolverket.se

Grundskolan - Behörighet till gymnasieskolan, fr.o.m. 2011
Valt läsår: 2016/17

Inför nya gymnasieskolan 2011 skärptes kraven för behörighet att söka till gymnasiet. Det innebär för att en elev ska vara behörig till
gymnasieskolans nationella program krävs 8 godkända betyg för yrkesprogram och 12 godkända betyg för högskoleförberedande program.
Det finns dessutom 3 olika behörighetskrav beroende på vilket högskoleförberedande program.

Kommun;Kommun-kod;Län;Läns-kod;Typ av huvudman;Kön;Antal elever;Andel elever (%) behöriga till yrkesprogram;Andel elever (%) behöriga till estetiskt program;Andel elever (%) behöriga till Ekonomi-, humanistiska och samhällsvetenskaps- program;Andel elever (%) behöriga till Naturvetenskapligt och tekniskt program;Andel elever (%) ej behöriga;
Avesta;2084;Dalarnas län;20;Samtliga;Flickor;111;73,9;73,0;70,3;65,8;26,1;
Avesta;2084;Dalarnas län;20;Kommunal;Flickor;111;73,9;73,0;70,3;65,8;26,1;
Bengtsfors;1460;Västra Götalands län;14;Samtliga;Flickor;41;73,2;73,2;73,2;68,3;26,8;
Bengtsfors;1460;Västra Götalands län;14;Kommunal;Flickor;41;73,2;73,2;73,2;68,3;26,8;
Berg;2326;Jämtlands län;23;Samtliga;Flickor;34;67,6;67,6;67,6;61,8;32,4;
Berg;2326;Jämtlands län;23;Kommunal;Flickor;34;67,6;67,6;67,6;61,8;32,4;
Bjurholm;2403;Västerbottens län;24;Samtliga;Flickor;13;100,0;100,0;100,0;~100;.;
Bjurholm;2403;Västerbottens län;24;Kommunal;Flickor;13;100,0;100,0;100,0;~100;.;
Bjuv;1260;Skåne län;12;Samtliga;Flickor;82;81,7;79,3;75,6;79,3;18,3;
Bjuv;1260;Skåne län;12;Kommunal;Flickor;82;81,7;79,3;75,6;79,3;18,3;
Boden;2582;Norrbottens län;25;Samtliga;Flickor;140;83,6;82,9;82,1;80,0;16,4;
Boden;2582;Norrbottens län;25;Kommunal;Flickor;103;80,6;79,6;78,6;78,6;19,4;
Boden;2582;Norrbottens län;25;Enskild;Flickor;37;~100;~100;~100;83,8;..;
Bollebygd;1443;Västra Götalands län;14;Samtliga;Flickor;62;~100;~100;90,3;90,3;..;
Bollebygd;1443;Västra Götalands län;14;Kommunal;Flickor;62;~100;~100;90,3;90,3;..;
Bollnäs;2183;Gävleborgs län;21;Samtliga;Flickor;130;81,5;80,0;80,0;79,2;18,5;
Bollnäs;2183;Gävleborgs län;21;Kommunal;Flickor;58;65,5;62,1;62,1;60,3;34,5;
Bollnäs;2183;Gävleborgs län;21;Enskild;Flickor;72;~100;~100;~100;~100;..;
Borgholm;0885;Kalmar län;08;Samtliga;Flickor;42;85,7;85,7;85,7;83,3;..;
Borgholm;0885;Kalmar län;08;Kommunal;Flickor;42;85,7;85,7;85,7;83,3;..;
Borlänge;2081;Dalarnas län;20;Samtliga;Flickor;333;76,6;76,0;73,3;73,6;23,4;
Borlänge;2081;Dalarnas län;20;Kommunal;Flickor;281;74,7;74,0;71,2;72,2;25,3;
Borlänge;2081;Dalarnas län;20;Enskild;Flickor;52;86,5;86,5;84,6;80,8;..;
Borås;1490;Västra Götalands län;14;Samtliga;Flickor;572;84,1;83,6;82,5;82,0;15,9;
Borås;1490;Västra Götalands län;14;Kommunal;Flickor;457;80,7;80,1;78,8;78,6;19,3;
Borås;1490;Västra Götalands län;14;Enskild;Flickor;115;~100;~100;~100;95,7;..;
Botkyrka;0127;Stockholms län;01;Samtliga;Flickor;421;84,3;83,6;80,3;80,3;15,7;
Botkyrka;0127;Stockholms län;01;Kommunal;Flickor;350;83,7;83,1;79,4;79,4;16,3;
Botkyrka;0127;Stockholms län;01;Enskild;Flickor;71;87,3;85,9;84,5;84,5;..;
Boxholm;0560;Östergötlands län;05;Samtliga;Flickor;34;85,3;85,3;85,3;85,3;..;
Boxholm;0560;Östergötlands län;05;Kommunal;Flickor;34;85,3;85,3;85,3;85,3;..;
Bromölla;1272;Skåne län;12;Samtliga;Flickor;60;85,0;83,3;81,7;81,7;..;
Bromölla;1272;Skåne län;12;Kommunal;Flickor;60;85,0;83,3;81,7;81,7;..;
Bräcke;2305;Jämtlands län;23;Samtliga;Flickor;33;81,8;81,8;81,8;81,8;..;
Bräcke;2305;Jämtlands län;23;Kommunal;Flickor;33;81,8;81,8;81,8;81,8;..;
Burlöv;1231;Skåne län;12;Samtliga;Flickor;82;89,0;89,0;84,1;87,8;..;
Burlöv;1231;Skåne län;12;Kommunal;Flickor;82;89,0;89,0;84,1;87,8;..;
Båstad;1278;Skåne län;12;Samtliga;Flickor;66;87,9;86,4;81,8;84,8;..;
Båstad;1278;Skåne län;12;Kommunal;Flickor;66;87,9;86,4;81,8;84,8;..;
Dals-Ed;1438;Västra Götalands län;14;Samtliga;Flickor;18;100,0;100,0;~100;~100;.;
Dals-Ed;1438;Västra Götalands län;14;Kommunal;Flickor;18;100,0;100,0;~100;~100;.;
Danderyd;0162;Stockholms län;01;Samtliga;Flickor;218;~100;~100;97,7;~100;..;
Danderyd;0162;Stockholms län;01;Kommunal;Flickor;133;~100;~100;~100;~100;..;
Danderyd;0162;Stockholms län;01;Enskild;Flickor;85;100,0;100,0;~100;100,0;.;
Degerfors;1862;Örebro län;18;Samtliga;Flickor;43;~100;~100;~100;~100;..;
Degerfors;1862;Örebro län;18;Kommunal;Flickor;43;~100;~100;~100;~100;..;
Dorotea;2425;Västerbottens län;24;Samtliga;Flickor;18;~100;~100;~100;~100;..;
Dorotea;2425;Västerbottens län;24;Kommunal;Flickor;18;~100;~100;~100;~100;..;
Eda;1730;Värmlands län;17;Samtliga;Flickor;41;87,8;87,8;87,8;78,0;..;
Eda;1730;Värmlands län;17;Kommunal;Flickor;41;87,8;87,8;87,8;78,0;..;
Ekerö;0125;Stockholms län;01;Samtliga;Flickor;171;92,4;91,8;91,2;91,2;7,6;
Ekerö;0125;Stockholms län;01;Kommunal;Flickor;156;91,7;91,0;90,4;90,4;8,3;
Ekerö;0125;Stockholms län;01;Enskild;Flickor;15;100,0;100,0;100,0;100,0;.;
Eksjö;0686;Jönköpings län;06;Samtliga;Flickor;111;81,1;81,1;81,1;81,1;18,9;
Eksjö;0686;Jönköpings län;06;Kommunal;Flickor;105;85,7;85,7;85,7;85,7;14,3;
Eksjö;0686;Jönköpings län;06;Enskild;Flickor;..;.;.;.;.;..;
Emmaboda;0862;Kalmar län;08;Samtliga;Flickor;34;82,4;82,4;76,5;82,4;..;
Emmaboda;0862;Kalmar län;08;Kommunal;Flickor;34;82,4;82,4;76,5;82,4;..;
Enköping;0381;Uppsala län;03;Samtliga;Flickor;242;88,0;86,4;85,1;83,9;12,0;
Enköping;0381;Uppsala län;03;Kommunal;Flickor;169;85,2;82,8;82,2;80,5;14,8;
Enköping;0381;Uppsala län;03;Enskild;Flickor;73;~100;~100;91,8;91,8;..;
Eskilstuna;0484;Södermanlands län;04;Samtliga;Flickor;594;82,2;81,8;80,6;80,0;17,8;
Eskilstuna;0484;Södermanlands län;04;Kommunal;Flickor;428;76,9;76,6;75,9;74,3;23,1;
Eskilstuna;0484;Södermanlands län;04;Enskild;Flickor;166;95,8;95,2;92,8;94,6;..;
Eslöv;1285;Skåne län;12;Samtliga;Flickor;179;87,2;87,2;83,8;86,6;12,8;
Eslöv;1285;Skåne län;12;Kommunal;Flickor;179;87,2;87,2;83,8;86,6;12,8;
Essunga;1445;Västra Götalands län;14;Samtliga;Flickor;28;~100;~100;~100;~100;..;
Essunga;1445;Västra Götalands län;14;Kommunal;Flickor;28;~100;~100;~100;~100;..;
Fagersta;1982;Västmanlands län;19;Samtliga;Flickor;66;71,2;68,2;66,7;66,7;28,8;
Fagersta;1982;Västmanlands län;19;Kommunal;Flickor;53;75,5;71,7;71,7;69,8;24,5;
Fagersta;1982;Västmanlands län;19;Enskild;Flickor;13;..;..;..;..;..;
Falkenberg;1382;Hallands län;13;Samtliga;Flickor;248;84,3;83,9;81,5;81,5;15,7;
Falkenberg;1382;Hallands län;13;Kommunal;Flickor;213;81,7;81,2;78,4;78,4;18,3;
Falkenberg;1382;Hallands län;13;Enskild;Flickor;35;100,0;100,0;100,0;100,0;.;
Falköping;1499;Västra Götalands län;14;Samtliga;Flickor;175;86,3;85,7;84,6;82,9;13,7;
Falköping;1499;Västra Götalands län;14;Kommunal;Flickor;167;86,2;86,2;85,0;83,2;13,8;
Falköping;1499;Västra Götalands län;14;Enskild;Flickor;..;..;..;..;..;..;
Falun;2080;Dalarnas län;20;Samtliga;Flickor;266;85,3;85,3;85,0;83,5;14,7;
Falun;2080;Dalarnas län;20;Kommunal;Flickor;196;83,2;83,2;82,7;81,6;16,8;
Falun;2080;Dalarnas län;20;Enskild;Flickor;70;91,4;91,4;91,4;88,6;..;
Filipstad;1782;Värmlands län;17;Samtliga;Flickor;58;87,9;87,9;86,2;84,5;..;
Filipstad;1782;Värmlands län;17;Kommunal;Flickor;58;87,9;87,9;86,2;84,5;..;
Finspång;0562;Östergötlands län;05;Samtliga;Flickor;113;77,0;74,3;72,6;74,3;23,0;
Finspång;0562;Östergötlands län;05;Kommunal;Flickor;113;77,0;74,3;72,6;74,3;23,0;
Flen;0482;Södermanlands län;04;Samtliga;Flickor;89;77,5;77,5;70,8;76,4;22,5;
Flen;0482;Södermanlands län;04;Kommunal;Flickor;78;76,9;76,9;69,2;75,6;23,1;
Flen;0482;Södermanlands län;04;Enskild;Flickor;11;..;..;..;..;..;
Forshaga;1763;Värmlands län;17;Samtliga;Flickor;37;83,8;81,1;75,7;81,1;..;
Forshaga;1763;Värmlands län;17;Kommunal;Flickor;37;83,8;81,1;75,7;81,1;..;
Färgelanda;1439;Västra Götalands län;14;Samtliga;Flickor;38;81,6;81,6;81,6;81,6;..;
Färgelanda;1439;Västra Götalands län;14;Kommunal;Flickor;38;81,6;81,6;81,6;81,6;..;
Gagnef;2026;Dalarnas län;20;Samtliga;Flickor;49;87,8;87,8;87,8;87,8;..;
Gagnef;2026;Dalarnas län;20;Kommunal;Flickor;49;87,8;87,8;87,8;87,8;..;
Gislaved;0662;Jönköpings län;06;Samtliga;Flickor;168;85,1;84,5;82,7;82,1;14,9;
Gislaved;0662;Jönköpings län;06;Kommunal;Flickor;165;85,5;84,8;83,0;82,4;14,5;
Gislaved;0662;Jönköpings län;06;Enskild;Flickor;..;..;..;..;..;..;
Gnesta;0461;Södermanlands län;04;Samtliga;Flickor;58;~100;~100;~100;~100;..;
Gnesta;0461;Södermanlands län;04;Kommunal;Flickor;43;~100;~100;~100;~100;..;
Gnesta;0461;Södermanlands län;04;Enskild;Flickor;..;~100;~100;~100;~100;..;
Gnosjö;0617;Jönköpings län;06;Samtliga;Flickor;52;76,9;76,9;75,0;73,1;23,1;
Gnosjö;0617;Jönköpings län;06;Kommunal;Flickor;52;76,9;76,9;75,0;73,1;23,1;
Gotland;0980;Gotlands län;09;Samtliga;Flickor;270;87,4;87,4;85,6;86,3;12,6;
Gotland;0980;Gotlands län;09;Kommunal;Flickor;223;86,1;86,1;83,9;85,2;13,9;
Gotland;0980;Gotlands län;09;Enskild;Flickor;47;~100;~100;~100;~100;..;
Grums;1764;Värmlands län;17;Samtliga;Flickor;32;71,9;71,9;65,6;71,9;..;
Grums;1764;Värmlands län;17;Kommunal;Flickor;32;71,9;71,9;65,6;71,9;..;
Grästorp;1444;Västra Götalands län;14;Samtliga;Flickor;46;80,4;80,4;80,4;80,4;..;
Grästorp;1444;Västra Götalands län;14;Kommunal;Flickor;46;80,4;80,4;80,4;80,4;..;
Gullspång;1447;Västra Götalands län;14;Samtliga;Flickor;35;74,3;74,3;74,3;65,7;..;
Gullspång;1447;Västra Götalands län;14;Kommunal;Flickor;35;74,3;74,3;74,3;65,7;..;
Gällivare;2523;Norrbottens län;25;Samtliga;Flickor;70;84,3;84,3;84,3;84,3;15,7;
Gällivare;2523;Norrbottens län;25;Kommunal;Flickor;60;81,7;81,7;81,7;81,7;18,3;
Gällivare;2523;Norrbottens län;25;Enskild;Flickor;10;100,0;100,0;100,0;100,0;.;
Gävle;2180;Gävleborgs län;21;Samtliga;Flickor;561;86,5;85,7;84,0;82,7;13,5;
Gävle;2180;Gävleborgs län;21;Kommunal;Flickor;368;82,9;81,8;79,9;79,9;17,1;
Gävle;2180;Gävleborgs län;21;Enskild;Flickor;193;93,3;93,3;91,7;88,1;6,7;
Göteborg;1480;Västra Götalands län;14;Samtliga;Flickor;2 537;81,7;81,0;79,5;78,1;18,3;
Göteborg;1480;Västra Götalands län;14;Kommunal;Flickor;1 592;76,3;75,4;74,1;72,6;23,7;
Göteborg;1480;Västra Götalands län;14;Enskild;Flickor;945;90,9;90,7;88,9;87,7;9,1;
Götene;1471;Västra Götalands län;14;Samtliga;Flickor;75;82,7;82,7;81,3;78,7;17,3;
Götene;1471;Västra Götalands län;14;Kommunal;Flickor;75;82,7;82,7;81,3;78,7;17,3;
Habo;0643;Jönköpings län;06;Samtliga;Flickor;60;86,7;85,0;85,0;85,0;..;
Habo;0643;Jönköpings län;06;Kommunal;Flickor;60;86,7;85,0;85,0;85,0;..;
Hagfors;1783;Värmlands län;17;Samtliga;Flickor;62;71,0;71,0;67,7;62,9;29,0;
Hagfors;1783;Värmlands län;17;Kommunal;Flickor;62;71,0;71,0;67,7;62,9;29,0;
Hallsberg;1861;Örebro län;18;Samtliga;Flickor;60;85,0;81,7;80,0;80,0;..;
Hallsberg;1861;Örebro län;18;Kommunal;Flickor;60;85,0;81,7;80,0;80,0;..;
Hallstahammar;1961;Västmanlands län;19;Samtliga;Flickor;77;81,8;80,5;77,9;74,0;18,2;
Hallstahammar;1961;Västmanlands län;19;Kommunal;Flickor;77;81,8;80,5;77,9;74,0;18,2;
Halmstad;1380;Hallands län;13;Samtliga;Flickor;436;86,9;86,5;85,6;85,3;13,1;
Halmstad;1380;Hallands län;13;Kommunal;Flickor;367;85,0;84,5;83,4;83,4;15,0;
Halmstad;1380;Hallands län;13;Enskild;Flickor;69;~100;~100;~100;~100;..;
Hammarö;1761;Värmlands län;17;Samtliga;Flickor;93;~100;~100;~100;~100;..;
Hammarö;1761;Värmlands län;17;Kommunal;Flickor;93;~100;~100;~100;~100;..;
Haninge;0136;Stockholms län;01;Samtliga;Flickor;352;88,4;88,4;86,6;85,5;11,6;
Haninge;0136;Stockholms län;01;Kommunal;Flickor;285;87,4;87,4;85,6;84,6;12,6;
Haninge;0136;Stockholms län;01;Enskild;Flickor;67;92,5;92,5;91,0;89,6;..;
Haparanda;2583;Norrbottens län;25;Samtliga;Flickor;54;75,9;74,1;74,1;74,1;24,1;
Haparanda;2583;Norrbottens län;25;Kommunal;Flickor;54;75,9;74,1;74,1;74,1;24,1;
Heby;0331;Uppsala län;03;Samtliga;Flickor;72;83,3;83,3;83,3;72,2;16,7;
Heby;0331;Uppsala län;03;Kommunal;Flickor;72;83,3;83,3;83,3;72,2;16,7;
Hedemora;2083;Dalarnas län;20;Samtliga;Flickor;102;85,3;84,3;81,4;84,3;14,7;
Hedemora;2083;Dalarnas län;20;Kommunal;Flickor;76;82,9;82,9;80,3;82,9;17,1;
Hedemora;2083;Dalarnas län;20;Enskild;Flickor;26;~100;~100;~100;~100;..;
Helsingborg;1283;Skåne län;12;Samtliga;Flickor;758;89,4;88,9;87,1;86,7;10,6;
Helsingborg;1283;Skåne län;12;Kommunal;Flickor;476;87,0;86,6;84,6;84,2;13,0;
Helsingborg;1283;Skåne län;12;Enskild;Flickor;282;93,3;92,6;91,1;90,8;6,7;
Herrljunga;1466;Västra Götalands län;14;Samtliga;Flickor;44;86,4;86,4;86,4;77,3;..;
Herrljunga;1466;Västra Götalands län;14;Kommunal;Flickor;44;86,4;86,4;86,4;77,3;..;
Hjo;1497;Västra Götalands län;14;Samtliga;Flickor;45;~100;~100;~100;88,9;..;
Hjo;1497;Västra Götalands län;14;Kommunal;Flickor;45;~100;~100;~100;88,9;..;
Hofors;2104;Gävleborgs län;21;Samtliga;Flickor;35;~100;~100;85,7;~100;..;
Hofors;2104;Gävleborgs län;21;Kommunal;Flickor;35;~100;~100;85,7;~100;..;
Huddinge;0126;Stockholms län;01;Samtliga;Flickor;534;91,6;91,2;90,8;89,9;8,4;
Huddinge;0126;Stockholms län;01;Kommunal;Flickor;403;89,3;88,8;88,6;87,6;10,7;
Huddinge;0126;Stockholms län;01;Enskild;Flickor;131;~100;~100;~100;~100;..;
Hudiksvall;2184;Gävleborgs län;21;Samtliga;Flickor;179;79,9;78,8;77,1;76,0;20,1;
Hudiksvall;2184;Gävleborgs län;21;Kommunal;Flickor;149;78,5;77,9;75,8;75,8;21,5;
Hudiksvall;2184;Gävleborgs län;21;Enskild;Flickor;30;~100;83,3;83,3;76,7;..;
Hultsfred;0860;Kalmar län;08;Samtliga;Flickor;56;75,0;75,0;75,0;73,2;25,0;
Hultsfred;0860;Kalmar län;08;Kommunal;Flickor;48;75,0;75,0;75,0;75,0;25,0;
Hultsfred;0860;Kalmar län;08;Enskild;Flickor;..;..;..;..;..;..;
Hylte;1315;Hallands län;13;Samtliga;Flickor;68;77,9;77,9;76,5;76,5;22,1;
Hylte;1315;Hallands län;13;Kommunal;Flickor;66;77,3;77,3;75,8;75,8;22,7;
Hylte;1315;Hallands län;13;Enskild;Flickor;..;..;..;..;..;.;
Håbo;0305;Uppsala län;03;Samtliga;Flickor;131;90,8;90,8;90,1;90,1;9,2;
Håbo;0305;Uppsala län;03;Kommunal;Flickor;104;89,4;89,4;88,5;88,5;10,6;
Håbo;0305;Uppsala län;03;Enskild;Flickor;27;~100;~100;~100;~100;..;
Hällefors;1863;Örebro län;18;Samtliga;Flickor;27;70,4;66,7;66,7;66,7;..;
Hällefors;1863;Örebro län;18;Kommunal;Flickor;27;70,4;66,7;66,7;66,7;..;
Härjedalen;2361;Jämtlands län;23;Samtliga;Flickor;48;83,3;83,3;83,3;81,3;..;
Härjedalen;2361;Jämtlands län;23;Kommunal;Flickor;48;83,3;83,3;83,3;81,3;..;
Härnösand;2280;Västernorrlands län;22;Samtliga;Flickor;126;81,0;79,4;79,4;73,8;19,0;
Härnösand;2280;Västernorrlands län;22;Kommunal;Flickor;121;81,0;79,3;79,3;73,6;19,0;
Härnösand;2280;Västernorrlands län;22;Enskild;Flickor;..;..;..;..;..;..;
Härryda;1401;Västra Götalands län;14;Samtliga;Flickor;214;91,6;91,1;90,2;89,3;8,4;
Härryda;1401;Västra Götalands län;14;Kommunal;Flickor;179;89,9;89,4;88,3;87,2;10,1;
Härryda;1401;Västra Götalands län;14;Enskild;Flickor;35;100,0;100,0;100,0;100,0;.;
Hässleholm;1293;Skåne län;12;Samtliga;Flickor;270;80,0;79,3;78,1;76,7;20,0;
Hässleholm;1293;Skåne län;12;Kommunal;Flickor;244;78,3;77,5;76,2;74,6;21,7;
Hässleholm;1293;Skåne län;12;Enskild;Flickor;26;~100;~100;~100;~100;..;
Höganäs;1284;Skåne län;12;Samtliga;Flickor;115;94,8;94,8;94,8;94,8;..;
Höganäs;1284;Skåne län;12;Kommunal;Flickor;107;95,3;95,3;95,3;95,3;..;
Höganäs;1284;Skåne län;12;Enskild;Flickor;..;..;..;..;..;..;
Högsby;0821;Kalmar län;08;Samtliga;Flickor;29;~100;~100;~100;79,3;..;
Högsby;0821;Kalmar län;08;Kommunal;Flickor;29;~100;~100;~100;79,3;..;
Hörby;1266;Skåne län;12;Samtliga;Flickor;80;90,0;88,8;87,5;86,3;..;
Hörby;1266;Skåne län;12;Kommunal;Flickor;71;88,7;87,3;85,9;84,5;..;
Hörby;1266;Skåne län;12;Enskild;Flickor;..;..;..;..;..;.;
Höör;1267;Skåne län;12;Samtliga;Flickor;81;90,1;88,9;86,4;86,4;..;
Höör;1267;Skåne län;12;Kommunal;Flickor;76;90,8;89,5;86,8;86,8;..;
Höör;1267;Skåne län;12;Enskild;Flickor;..;..;..;..;..;..;
Jokkmokk;2510;Norrbottens län;25;Samtliga;Flickor;18;~100;~100;~100;~100;..;
Jokkmokk;2510;Norrbottens län;25;Kommunal;Flickor;15;100,0;100,0;100,0;100,0;.;
Jokkmokk;2510;Norrbottens län;25;Enskild;Flickor;..;..;..;..;..;..;
Järfälla;0123;Stockholms län;01;Samtliga;Flickor;415;88,7;88,2;87,2;86,0;11,3;
Järfälla;0123;Stockholms län;01;Kommunal;Flickor;315;85,4;84,8;83,5;82,2;14,6;
Järfälla;0123;Stockholms län;01;Enskild;Flickor;100;~100;~100;~100;~100;..;
Jönköping;0680;Jönköpings län;06;Samtliga;Flickor;721;87,1;86,1;85,3;83,9;12,9;
Jönköping;0680;Jönköpings län;06;Kommunal;Flickor;575;87,1;86,1;85,2;83,8;12,9;
Jönköping;0680;Jönköpings län;06;Enskild;Flickor;146;87,0;86,3;85,6;84,2;13,0;
Kalix;2514;Norrbottens län;25;Samtliga;Flickor;102;85,3;85,3;83,3;81,4;14,7;
Kalix;2514;Norrbottens län;25;Kommunal;Flickor;97;86,6;86,6;84,5;82,5;13,4;
Kalix;2514;Norrbottens län;25;Enskild;Flickor;..;..;..;..;..;..;
Kalmar;0880;Kalmar län;08;Samtliga;Flickor;316;90,8;90,5;88,9;88,6;9,2;
Kalmar;0880;Kalmar län;08;Kommunal;Flickor;246;89,4;89,0;87,4;86,6;10,6;
Kalmar;0880;Kalmar län;08;Enskild;Flickor;70;~100;~100;~100;~100;..;
Karlsborg;1446;Västra Götalands län;14;Samtliga;Flickor;26;100,0;100,0;100,0;100,0;.;
Karlsborg;1446;Västra Götalands län;14;Kommunal;Flickor;26;100,0;100,0;100,0;100,0;.;
Karlshamn;1082;Blekinge län;10;Samtliga;Flickor;155;76,1;76,1;75,5;74,2;23,9;
Karlshamn;1082;Blekinge län;10;Kommunal;Flickor;143;74,1;74,1;73,4;72,0;25,9;
Karlshamn;1082;Blekinge län;10;Enskild;Flickor;12;100,0;100,0;100,0;100,0;.;
Karlskoga;1883;Örebro län;18;Samtliga;Flickor;157;77,7;77,7;77,1;76,4;22,3;
Karlskoga;1883;Örebro län;18;Kommunal;Flickor;157;77,7;77,7;77,1;76,4;22,3;
Karlskrona;1080;Blekinge län;10;Samtliga;Flickor;338;87,9;87,6;87,0;86,7;12,1;
Karlskrona;1080;Blekinge län;10;Kommunal;Flickor;240;84,6;84,2;83,3;82,9;15,4;
Karlskrona;1080;Blekinge län;10;Enskild;Flickor;98;~100;~100;~100;~100;..;
Karlstad;1780;Värmlands län;17;Samtliga;Flickor;458;87,8;87,1;86,0;86,0;12,2;
Karlstad;1780;Värmlands län;17;Kommunal;Flickor;377;85,1;84,4;83,0;83,0;14,9;
Karlstad;1780;Värmlands län;17;Enskild;Flickor;81;100,0;100,0;100,0;100,0;.;
Katrineholm;0483;Södermanlands län;04;Samtliga;Flickor;216;84,3;83,8;83,3;80,6;15,7;
Katrineholm;0483;Södermanlands län;04;Kommunal;Flickor;176;82,4;81,8;81,3;77,8;17,6;
Katrineholm;0483;Södermanlands län;04;Enskild;Flickor;40;~100;~100;~100;~100;..;
Kil;1715;Värmlands län;17;Samtliga;Flickor;53;90,6;90,6;90,6;84,9;..;
Kil;1715;Värmlands län;17;Kommunal;Flickor;53;90,6;90,6;90,6;84,9;..;
Kinda;0513;Östergötlands län;05;Samtliga;Flickor;52;88,5;88,5;86,5;88,5;..;
Kinda;0513;Östergötlands län;05;Kommunal;Flickor;52;88,5;88,5;86,5;88,5;..;
Kiruna;2584;Norrbottens län;25;Samtliga;Flickor;127;84,3;83,5;83,5;79,5;15,7;
Kiruna;2584;Norrbottens län;25;Kommunal;Flickor;118;83,1;82,2;82,2;78,0;16,9;
Kiruna;2584;Norrbottens län;25;Enskild;Flickor;..;..;..;..;..;.;
Klippan;1276;Skåne län;12;Samtliga;Flickor;115;73,9;73,9;73,9;70,4;26,1;
Klippan;1276;Skåne län;12;Kommunal;Flickor;93;73,1;73,1;73,1;71,0;26,9;
Klippan;1276;Skåne län;12;Enskild;Flickor;22;77,3;77,3;77,3;68,2;..;
Knivsta;0330;Uppsala län;03;Samtliga;Flickor;85;85,9;84,7;84,7;84,7;14,1;
Knivsta;0330;Uppsala län;03;Kommunal;Flickor;83;86,7;85,5;85,5;85,5;13,3;
Knivsta;0330;Uppsala län;03;Enskild;Flickor;..;..;..;..;..;..;
Kramfors;2282;Västernorrlands län;22;Samtliga;Flickor;81;86,4;84,0;84,0;82,7;13,6;
Kramfors;2282;Västernorrlands län;22;Kommunal;Flickor;81;86,4;84,0;84,0;82,7;13,6;
Kristianstad;1290;Skåne län;12;Samtliga;Flickor;430;83,3;81,9;79,8;80,0;16,7;
Kristianstad;1290;Skåne län;12;Kommunal;Flickor;382;82,7;81,4;79,1;79,6;17,3;
Kristianstad;1290;Skåne län;12;Enskild;Flickor;48;87,5;85,4;85,4;83,3;..;
Kristinehamn;1781;Värmlands län;17;Samtliga;Flickor;109;83,5;83,5;82,6;78,0;16,5;
Kristinehamn;1781;Värmlands län;17;Kommunal;Flickor;109;83,5;83,5;82,6;78,0;16,5;
Krokom;2309;Jämtlands län;23;Samtliga;Flickor;106;86,8;84,9;84,9;84,0;13,2;
Krokom;2309;Jämtlands län;23;Kommunal;Flickor;106;86,8;84,9;84,9;84,0;13,2;
Kumla;1881;Örebro län;18;Samtliga;Flickor;112;80,4;79,5;78,6;75,0;19,6;
Kumla;1881;Örebro län;18;Kommunal;Flickor;112;80,4;79,5;78,6;75,0;19,6;
Kungsbacka;1384;Hallands län;13;Samtliga;Flickor;497;94,2;93,6;93,0;92,6;5,8;
Kungsbacka;1384;Hallands län;13;Kommunal;Flickor;448;93,5;92,9;92,4;92,2;6,5;
Kungsbacka;1384;Hallands län;13;Enskild;Flickor;49;100,0;100,0;~100;~100;.;
Kungsör;1960;Västmanlands län;19;Samtliga;Flickor;44;88,6;88,6;88,6;81,8;..;
Kungsör;1960;Västmanlands län;19;Kommunal;Flickor;44;88,6;88,6;88,6;81,8;..;
Kungälv;1482;Västra Götalands län;14;Samtliga;Flickor;231;89,6;89,6;88,7;88,3;10,4;
Kungälv;1482;Västra Götalands län;14;Kommunal;Flickor;190;90,0;90,0;89,5;88,4;10,0;
Kungälv;1482;Västra Götalands län;14;Enskild;Flickor;41;87,8;87,8;85,4;87,8;..;
Kävlinge;1261;Skåne län;12;Samtliga;Flickor;177;89,8;87,6;86,4;86,4;10,2;
Kävlinge;1261;Skåne län;12;Kommunal;Flickor;143;90,2;88,1;88,1;86,7;9,8;
Kävlinge;1261;Skåne län;12;Enskild;Flickor;34;~100;85,3;79,4;85,3;..;
Köping;1983;Västmanlands län;19;Samtliga;Flickor;124;90,3;89,5;86,3;79,8;9,7;
Köping;1983;Västmanlands län;19;Kommunal;Flickor;124;90,3;89,5;86,3;79,8;9,7;
Laholm;1381;Hallands län;13;Samtliga;Flickor;125;81,6;81,6;79,2;79,2;18,4;
Laholm;1381;Hallands län;13;Kommunal;Flickor;125;81,6;81,6;79,2;79,2;18,4;
Landskrona;1282;Skåne län;12;Samtliga;Flickor;235;84,3;83,0;82,6;80,0;15,7;
Landskrona;1282;Skåne län;12;Kommunal;Flickor;181;81,8;80,1;79,6;76,2;18,2;
Landskrona;1282;Skåne län;12;Enskild;Flickor;54;~100;~100;~100;~100;..;
Laxå;1860;Örebro län;18;Samtliga;Flickor;35;74,3;74,3;74,3;71,4;..;
Laxå;1860;Örebro län;18;Kommunal;Flickor;35;74,3;74,3;74,3;71,4;..;
Lekeberg;1814;Örebro län;18;Samtliga;Flickor;27;100,0;100,0;100,0;100,0;.;
Lekeberg;1814;Örebro län;18;Kommunal;Flickor;27;100,0;100,0;100,0;100,0;.;
Leksand;2029;Dalarnas län;20;Samtliga;Flickor;74;86,5;86,5;85,1;85,1;13,5;
