Statistik från Skolverket, http://www.skolverket.se

Grundskolan - Behörighet till gymnasieskolan, fr.o.m. 2011
Valt läsår: 2018/19

Inför nya gymnasieskolan 2011 skärptes kraven för behörighet att söka till gymnasiet. Det innebär för att en elev ska vara behörig till
gymnasieskolans nationella program krävs 8 godkända betyg för yrkesprogram och 12 godkända betyg för högskoleförberedande program.
Det finns dessutom 3 olika behörighetskrav beroende på vilket högskoleförberedande program.

Kommun;Kommun-kod;Län;Läns-kod;Typ av huvudman;Kön;Antal elever;Andel elever (%) behöriga till yrkesprogram;Andel elever (%) behöriga till estetiskt program;Andel elever (%) behöriga till Ekonomi-, humanistiska och samhällsvetenskaps- program;Andel elever (%) behöriga till Naturvetenskapligt och tekniskt program;Andel elever (%) ej behöriga;
Luleå;2580;Norrbottens län;25;Kommunal;Flickor;326;88,3;88,0;87,1;86,5;11,7;
Luleå;2580;Norrbottens län;25;Enskild;Flickor;67;92,5;91,0;91,0;91,0;..;
Lund;1281;Skåne län;12;Samtliga;Flickor;709;92,3;92,0;91,6;91,2;7,7;
Lund;1281;Skåne län;12;Kommunal;Flickor;528;91,5;91,1;90,7;90,1;8,5;
Lund;1281;Skåne län;12;Enskild;Flickor;181;94,9;94,9;94,3;94,3;..;
Lycksele;2481;Västerbottens län;24;Samtliga;Flickor;49;85,7;85,7;85,7;85,7;..;
Lycksele;2481;Västerbottens län;24;Kommunal;Flickor;49;85,7;85,7;85,7;85,7;..;
Lysekil;1484;Västra Götalands län;14;Samtliga;Flickor;52;90,4;88,5;82,7;78,8;..;
Lysekil;1484;Västra Götalands län;14;Kommunal;Flickor;52;90,4;88,5;82,7;78,8;..;
Malmö;1280;Skåne län;12;Samtliga;Flickor;1 437;81,4;80,7;79,4;80,0;18,6;
Malmö;1280;Skåne län;12;Kommunal;Flickor;1 134;78,5;77,8;76,6;77,0;21,5;
Malmö;1280;Skåne län;12;Enskild;Flickor;303;93,6;93,3;91,0;92,9;6,4;
Malung-Sälen;2023;Dalarnas län;20;Samtliga;Flickor;46;82,6;82,6;82,6;82,6;..;
Malung-Sälen;2023;Dalarnas län;20;Kommunal;Flickor;46;82,6;82,6;82,6;82,6;..;
Malå;2418;Västerbottens län;24;Samtliga;Flickor;18;~100;~100;~100;~100;..;
Malå;2418;Västerbottens län;24;Kommunal;Flickor;18;~100;~100;~100;~100;..;
Mariestad;1493;Västra Götalands län;14;Samtliga;Flickor;136;89,7;87,5;87,5;83,1;10,3;
Mariestad;1493;Västra Götalands län;14;Kommunal;Flickor;110;88,2;85,5;85,5;80,0;11,8;
Mariestad;1493;Västra Götalands län;14;Enskild;Flickor;26;~100;~100;~100;~100;..;
Mark;1463;Västra Götalands län;14;Samtliga;Flickor;211;85,3;83,9;82,9;82,5;14,7;
Mark;1463;Västra Götalands län;14;Kommunal;Flickor;201;84,6;83,1;82,1;81,6;15,4;
Mark;1463;Västra Götalands län;14;Enskild;Flickor;10;100,0;100,0;100,0;100,0;.;
Markaryd;0767;Kronobergs län;07;Samtliga;Flickor;47;80,9;80,9;78,7;80,9;..;
Markaryd;0767;Kronobergs län;07;Kommunal;Flickor;47;80,9;80,9;78,7;80,9;..;
Mellerud;1461;Västra Götalands län;14;Samtliga;Flickor;56;71,4;69,6;69,6;67,9;28,6;
Mellerud;1461;Västra Götalands län;14;Kommunal;Flickor;56;71,4;69,6;69,6;67,9;28,6;
Mjölby;0586;Östergötlands län;05;Samtliga;Flickor;133;78,2;76,7;74,4;74,4;21,8;
Mjölby;0586;Östergötlands län;05;Kommunal;Flickor;133;78,2;76,7;74,4;74,4;21,8;
Mora;2062;Dalarnas län;20;Samtliga;Flickor;96;71,9;71,9;69,8;70,8;28,1;
Mora;2062;Dalarnas län;20;Kommunal;Flickor;96;71,9;71,9;69,8;70,8;28,1;
Motala;0583;Östergötlands län;05;Samtliga;Flickor;249;88,8;88,0;85,5;83,9;11,2;
Motala;0583;Östergötlands län;05;Kommunal;Flickor;213;88,7;88,3;85,4;84,5;11,3;
Motala;0583;Östergötlands län;05;Enskild;Flickor;36;~100;86,1;86,1;80,6;..;
Mullsjö;0642;Jönköpings län;06;Samtliga;Flickor;48;~100;~100;~100;~100;..;
Mullsjö;0642;Jönköpings län;06;Kommunal;Flickor;48;~100;~100;~100;~100;..;
Munkedal;1430;Västra Götalands län;14;Samtliga;Flickor;58;82,8;81,0;81,0;75,9;17,2;
Munkedal;1430;Västra Götalands län;14;Kommunal;Flickor;58;82,8;81,0;81,0;75,9;17,2;
Munkfors;1762;Värmlands län;17;Samtliga;Flickor;18;~100;~100;~100;~100;..;
Munkfors;1762;Värmlands län;17;Kommunal;Flickor;18;~100;~100;~100;~100;..;
Mölndal;1481;Västra Götalands län;14;Samtliga;Flickor;360;85,6;84,4;84,2;83,6;14,4;
Mölndal;1481;Västra Götalands län;14;Kommunal;Flickor;324;85,8;84,6;84,3;83,6;14,2;
Mölndal;1481;Västra Götalands län;14;Enskild;Flickor;36;83,3;83,3;83,3;83,3;..;
Mönsterås;0861;Kalmar län;08;Samtliga;Flickor;69;76,8;76,8;75,4;76,8;23,2;
Mönsterås;0861;Kalmar län;08;Kommunal;Flickor;69;76,8;76,8;75,4;76,8;23,2;
Mörbylånga;0840;Kalmar län;08;Samtliga;Flickor;85;94,1;94,1;94,1;92,9;..;
Mörbylånga;0840;Kalmar län;08;Kommunal;Flickor;59;~100;~100;~100;91,5;..;
Mörbylånga;0840;Kalmar län;08;Enskild;Flickor;26;~100;~100;~100;~100;..;
Nacka;0182;Stockholms län;01;Samtliga;Flickor;720;95,4;95,1;94,0;93,5;4,6;
Nacka;0182;Stockholms län;01;Kommunal;Flickor;446;94,6;94,4;92,8;92,2;5,4;
Nacka;0182;Stockholms län;01;Enskild;Flickor;274;96,7;96,4;96,0;95,6;..;
Nora;1884;Örebro län;18;Samtliga;Flickor;48;89,6;89,6;87,5;87,5;..;
Nora;1884;Örebro län;18;Kommunal;Flickor;48;89,6;89,6;87,5;87,5;..;
Norberg;1962;Västmanlands län;19;Samtliga;Flickor;23;69,6;65,2;60,9;60,9;..;
Norberg;1962;Västmanlands län;19;Kommunal;Flickor;23;69,6;65,2;60,9;60,9;..;
Nordanstig;2132;Gävleborgs län;21;Samtliga;Flickor;45;~100;88,9;88,9;88,9;..;
Nordanstig;2132;Gävleborgs län;21;Kommunal;Flickor;43;~100;88,4;88,4;88,4;..;
Nordanstig;2132;Gävleborgs län;21;Enskild;Flickor;..;..;..;..;..;.;
Nordmaling;2401;Västerbottens län;24;Samtliga;Flickor;37;86,5;86,5;86,5;86,5;..;
Nordmaling;2401;Västerbottens län;24;Kommunal;Flickor;37;86,5;86,5;86,5;86,5;..;
Norrköping;0581;Östergötlands län;05;Samtliga;Flickor;748;82,1;81,6;80,9;79,5;17,9;
Norrköping;0581;Östergötlands län;05;Kommunal;Flickor;504;78,4;78,2;77,2;75,8;21,6;
Norrköping;0581;Östergötlands län;05;Enskild;Flickor;244;89,8;88,5;88,5;87,3;10,2;
Norrtälje;0188;Stockholms län;01;Samtliga;Flickor;285;83,2;81,4;79,6;80,0;16,8;
Norrtälje;0188;Stockholms län;01;Kommunal;Flickor;225;81,8;80,9;79,1;80,0;18,2;
Norrtälje;0188;Stockholms län;01;Enskild;Flickor;60;88,3;83,3;81,7;80,0;..;
Norsjö;2417;Västerbottens län;24;Samtliga;Flickor;19;~100;~100;~100;~100;..;
Norsjö;2417;Västerbottens län;24;Kommunal;Flickor;19;~100;~100;~100;~100;..;
Nybro;0881;Kalmar län;08;Samtliga;Flickor;108;80,6;79,6;76,9;76,9;19,4;
Nybro;0881;Kalmar län;08;Kommunal;Flickor;108;80,6;79,6;76,9;76,9;19,4;
Nykvarn;0140;Stockholms län;01;Samtliga;Flickor;69;~100;92,8;92,8;89,9;..;
Nykvarn;0140;Stockholms län;01;Kommunal;Flickor;69;~100;92,8;92,8;89,9;..;
Nyköping;0480;Södermanlands län;04;Samtliga;Flickor;349;85,7;84,0;82,5;79,9;14,3;
Nyköping;0480;Södermanlands län;04;Kommunal;Flickor;226;79,6;77,4;75,2;71,2;20,4;
Nyköping;0480;Södermanlands län;04;Enskild;Flickor;123;~100;95,9;95,9;95,9;..;
Nynäshamn;0192;Stockholms län;01;Samtliga;Flickor;134;85,8;84,3;80,6;82,1;14,2;
Nynäshamn;0192;Stockholms län;01;Kommunal;Flickor;134;85,8;84,3;80,6;82,1;14,2;
Nässjö;0682;Jönköpings län;06;Samtliga;Flickor;160;76,9;76,3;76,3;75,0;23,1;
Nässjö;0682;Jönköpings län;06;Kommunal;Flickor;160;76,9;76,3;76,3;75,0;23,1;
Ockelbo;2101;Gävleborgs län;21;Samtliga;Flickor;31;100,0;100,0;100,0;100,0;.;
Ockelbo;2101;Gävleborgs län;21;Kommunal;Flickor;31;100,0;100,0;100,0;100,0;.;
Olofström;1060;Blekinge län;10;Samtliga;Flickor;68;88,2;88,2;88,2;85,3;..;
Olofström;1060;Blekinge län;10;Kommunal;Flickor;68;88,2;88,2;88,2;85,3;..;
Orsa;2034;Dalarnas län;20;Samtliga;Flickor;37;73,0;73,0;70,3;70,3;27,0;
Orsa;2034;Dalarnas län;20;Kommunal;Flickor;37;73,0;73,0;70,3;70,3;27,0;
Orust;1421;Västra Götalands län;14;Samtliga;Flickor;62;90,3;88,7;85,5;87,1;..;
Orust;1421;Västra Götalands län;14;Kommunal;Flickor;58;91,4;89,7;86,2;87,9;..;
Orust;1421;Västra Götalands län;14;Enskild;Flickor;..;..;..;..;..;..;
Osby;1273;Skåne län;12;Samtliga;Flickor;75;80,0;80,0;62,7;78,7;20,0;
Osby;1273;Skåne län;12;Kommunal;Flickor;75;80,0;80,0;62,7;78,7;20,0;
Oskarshamn;0882;Kalmar län;08;Samtliga;Flickor;145;87,6;87,6;86,9;85,5;12,4;
Oskarshamn;0882;Kalmar län;08;Kommunal;Flickor;145;87,6;87,6;86,9;85,5;12,4;
Ovanåker;2121;Gävleborgs län;21;Samtliga;Flickor;51;88,2;88,2;88,2;86,3;..;
Ovanåker;2121;Gävleborgs län;21;Kommunal;Flickor;51;88,2;88,2;88,2;86,3;..;
Oxelösund;0481;Södermanlands län;04;Samtliga;Flickor;61;75,4;72,1;67,2;68,9;24,6;
Oxelösund;0481;Södermanlands län;04;Kommunal;Flickor;61;75,4;72,1;67,2;68,9;24,6;
Pajala;2521;Norrbottens län;25;Samtliga;Flickor;38;76,3;76,3;76,3;76,3;..;
Pajala;2521;Norrbottens län;25;Kommunal;Flickor;34;76,5;76,5;76,5;76,5;..;
Pajala;2521;Norrbottens län;25;Enskild;Flickor;..;..;..;..;..;..;
Partille;1402;Västra Götalands län;14;Samtliga;Flickor;226;85,0;84,5;83,2;81,9;15,0;
Partille;1402;Västra Götalands län;14;Kommunal;Flickor;216;84,3;83,8;82,4;81,0;15,7;
Partille;1402;Västra Götalands län;14;Enskild;Flickor;..;100,0;100,0;100,0;100,0;.;
Perstorp;1275;Skåne län;12;Samtliga;Flickor;33;72,7;72,7;66,7;66,7;..;
Perstorp;1275;Skåne län;12;Kommunal;Flickor;33;72,7;72,7;66,7;66,7;..;
Piteå;2581;Norrbottens län;25;Samtliga;Flickor;230;93,0;93,0;92,6;91,7;7,0;
Piteå;2581;Norrbottens län;25;Kommunal;Flickor;230;93,0;93,0;92,6;91,7;7,0;
Ragunda;2303;Jämtlands län;23;Samtliga;Flickor;31;~100;~100;74,2;~100;..;
Ragunda;2303;Jämtlands län;23;Kommunal;Flickor;31;~100;~100;74,2;~100;..;
Robertsfors;2409;Västerbottens län;24;Samtliga;Flickor;21;100,0;100,0;100,0;100,0;.;
Robertsfors;2409;Västerbottens län;24;Kommunal;Flickor;21;100,0;100,0;100,0;100,0;.;
Ronneby;1081;Blekinge län;10;Samtliga;Flickor;135;76,3;74,8;74,1;74,8;23,7;
Ronneby;1081;Blekinge län;10;Kommunal;Flickor;127;76,4;75,6;74,8;75,6;23,6;
Ronneby;1081;Blekinge län;10;Enskild;Flickor;..;..;..;..;..;..;
Rättvik;2031;Dalarnas län;20;Samtliga;Flickor;52;~100;~100;~100;90,4;..;
Rättvik;2031;Dalarnas län;20;Kommunal;Flickor;52;~100;~100;~100;90,4;..;
Sala;1981;Västmanlands län;19;Samtliga;Flickor;125;83,2;78,4;76,8;76,8;16,8;
Sala;1981;Västmanlands län;19;Kommunal;Flickor;125;83,2;78,4;76,8;76,8;16,8;
Salem;0128;Stockholms län;01;Samtliga;Flickor;108;94,4;93,5;90,7;88,0;..;
Salem;0128;Stockholms län;01;Kommunal;Flickor;96;94,8;94,8;91,7;88,5;..;
Salem;0128;Stockholms län;01;Enskild;Flickor;12;~100;~100;~100;~100;..;
Sandviken;2181;Gävleborgs län;21;Samtliga;Flickor;200;77,5;77,0;75,0;73,5;22,5;
Sandviken;2181;Gävleborgs län;21;Kommunal;Flickor;193;76,7;76,2;74,1;72,5;23,3;
Sandviken;2181;Gävleborgs län;21;Enskild;Flickor;..;..;..;..;..;.;
Sigtuna;0191;Stockholms län;01;Samtliga;Flickor;269;91,2;90,8;90,0;90,4;8,8;
Sigtuna;0191;Stockholms län;01;Kommunal;Flickor;179;88,3;87,7;86,6;87,2;11,7;
Sigtuna;0191;Stockholms län;01;Enskild;Flickor;90;~100;~100;~100;~100;..;
Simrishamn;1291;Skåne län;12;Samtliga;Flickor;109;76,1;76,1;76,1;75,2;23,9;
Simrishamn;1291;Skåne län;12;Kommunal;Flickor;80;70,0;70,0;70,0;68,8;30,0;
Simrishamn;1291;Skåne län;12;Enskild;Flickor;29;~100;~100;~100;~100;..;
Sjöbo;1265;Skåne län;12;Samtliga;Flickor;32;84,4;84,4;84,4;78,1;..;
Sjöbo;1265;Skåne län;12;Kommunal;Flickor;31;83,9;83,9;83,9;80,6;..;
Sjöbo;1265;Skåne län;12;Enskild;Flickor;..;..;..;..;.;.;
Skara;1495;Västra Götalands län;14;Samtliga;Flickor;99;93,9;93,9;92,9;89,9;..;
Skara;1495;Västra Götalands län;14;Kommunal;Flickor;75;93,3;93,3;92,0;89,3;..;
Skara;1495;Västra Götalands län;14;Enskild;Flickor;24;~100;~100;~100;~100;..;
Skellefteå;2482;Västerbottens län;24;Samtliga;Flickor;363;86,8;86,0;84,6;83,7;13,2;
Skellefteå;2482;Västerbottens län;24;Kommunal;Flickor;352;86,9;86,1;85,5;84,1;13,1;
Skellefteå;2482;Västerbottens län;24;Enskild;Flickor;11;..;..;..;..;..;
Skinnskatteberg;1904;Västmanlands län;19;Samtliga;Flickor;23;65,2;60,9;60,9;60,9;..;
Skinnskatteberg;1904;Västmanlands län;19;Kommunal;Flickor;23;65,2;60,9;60,9;60,9;..;
Skurup;1264;Skåne län;12;Samtliga;Flickor;67;80,6;79,1;74,6;77,6;19,4;
Skurup;1264;Skåne län;12;Kommunal;Flickor;67;80,6;79,1;74,6;77,6;19,4;
Skövde;1496;Västra Götalands län;14;Samtliga;Flickor;264;89,0;89,0;87,9;87,5;11,0;
Skövde;1496;Västra Götalands län;14;Kommunal;Flickor;259;89,2;89,2;88,4;87,6;10,8;
Skövde;1496;Västra Götalands län;14;Enskild;Flickor;..;..;..;..;..;..;
Smedjebacken;2061;Dalarnas län;20;Samtliga;Flickor;46;89,1;87,0;84,8;87,0;..;
Smedjebacken;2061;Dalarnas län;20;Kommunal;Flickor;46;89,1;87,0;84,8;87,0;..;
Sollefteå;2283;Västernorrlands län;22;Samtliga;Flickor;104;74,0;74,0;74,0;73,1;26,0;
Sollefteå;2283;Västernorrlands län;22;Kommunal;Flickor;104;74,0;74,0;74,0;73,1;26,0;
Sollentuna;0163;Stockholms län;01;Samtliga;Flickor;464;91,2;90,5;89,7;90,1;8,8;
Sollentuna;0163;Stockholms län;01;Kommunal;Flickor;350;91,7;91,1;90,6;90,6;8,3;
Sollentuna;0163;Stockholms län;01;Enskild;Flickor;114;89,5;88,6;86,8;88,6;10,5;
Solna;0184;Stockholms län;01;Samtliga;Flickor;234;88,0;86,3;82,5;84,2;12,0;
Solna;0184;Stockholms län;01;Kommunal;Flickor;152;91,4;90,1;85,5;88,2;8,6;
Solna;0184;Stockholms län;01;Enskild;Flickor;82;81,7;79,3;76,8;76,8;18,3;
Sorsele;2422;Västerbottens län;24;Samtliga;Flickor;12;..;..;..;..;..;
Sorsele;2422;Västerbottens län;24;Kommunal;Flickor;12;..;..;..;..;..;
Sotenäs;1427;Västra Götalands län;14;Samtliga;Flickor;26;100,0;100,0;~100;~100;.;
Sotenäs;1427;Västra Götalands län;14;Kommunal;Flickor;26;100,0;100,0;~100;~100;.;
Staffanstorp;1230;Skåne län;12;Samtliga;Flickor;145;93,8;93,8;93,8;93,8;..;
Staffanstorp;1230;Skåne län;12;Kommunal;Flickor;145;93,8;93,8;93,8;93,8;..;
Stenungsund;1415;Västra Götalands län;14;Samtliga;Flickor;165;86,1;84,2;83,0;83,0;13,9;
Stenungsund;1415;Västra Götalands län;14;Kommunal;Flickor;154;85,7;83,8;82,5;82,5;14,3;
Stenungsund;1415;Västra Götalands län;14;Enskild;Flickor;..;~100;~100;~100;~100;..;
Stockholm;0180;Stockholms län;01;Samtliga;Flickor;4 810;89,8;89,0;88,1;87,2;10,2;
Stockholm;0180;Stockholms län;01;Kommunal;Flickor;2 864;87,6;87,0;86,3;85,4;12,4;
Stockholm;0180;Stockholms län;01;Enskild;Flickor;1 946;93,0;92,0;90,9;90,0;7,0;
Storfors;1760;Värmlands län;17;Samtliga;Flickor;28;~100;~100;~100;~100;..;
Storfors;1760;Värmlands län;17;Kommunal;Flickor;16;~100;~100;~100;~100;..;
Storfors;1760;Värmlands län;17;Enskild;Flickor;12;100,0;100,0;100,0;100,0;.;
Storuman;2421;Västerbottens län;24;Samtliga;Flickor;21;76,2;71,4;71,4;71,4;..;
Storuman;2421;Västerbottens län;24;Kommunal;Flickor;21;76,2;71,4;71,4;71,4;..;
Strängnäs;0486;Södermanlands län;04;Samtliga;Flickor;221;88,7;86,9;85,1;86,4;11,3;
Strängnäs;0486;Södermanlands län;04;Kommunal;Flickor;114;80,7;78,1;75,4;77,2;19,3;
Strängnäs;0486;Södermanlands län;04;Enskild;Flickor;107;~100;~100;95,3;~100;..;
Strömstad;1486;Västra Götalands län;14;Samtliga;Flickor;63;81,0;81,0;81,0;79,4;19,0;
Strömstad;1486;Västra Götalands län;14;Kommunal;Flickor;63;81,0;81,0;81,0;79,4;19,0;
Strömsund;2313;Jämtlands län;23;Samtliga;Flickor;60;86,7;86,7;85,0;83,3;..;
Strömsund;2313;Jämtlands län;23;Kommunal;Flickor;60;86,7;86,7;85,0;83,3;..;
Sundbyberg;0183;Stockholms län;01;Samtliga;Flickor;156;84,6;84,6;84,0;77,6;15,4;
Sundbyberg;0183;Stockholms län;01;Kommunal;Flickor;77;80,5;80,5;79,2;75,3;19,5;
Sundbyberg;0183;Stockholms län;01;Enskild;Flickor;79;88,6;88,6;88,6;79,7;..;
Sundsvall;2281;Västernorrlands län;22;Samtliga;Flickor;571;84,9;84,4;83,4;81,1;15,1;
Sundsvall;2281;Västernorrlands län;22;Kommunal;Flickor;398;79,4;78,6;77,1;75,1;20,6;
Sundsvall;2281;Västernorrlands län;22;Enskild;Flickor;173;~100;~100;~100;94,8;..;
Sunne;1766;Värmlands län;17;Samtliga;Flickor;68;86,8;86,8;86,8;86,8;..;
Sunne;1766;Värmlands län;17;Kommunal;Flickor;68;86,8;86,8;86,8;86,8;..;
Surahammar;1907;Västmanlands län;19;Samtliga;Flickor;59;81,4;79,7;78,0;74,6;18,6;
Surahammar;1907;Västmanlands län;19;Kommunal;Flickor;59;81,4;79,7;78,0;74,6;18,6;
Svalöv;1214;Skåne län;12;Samtliga;Flickor;79;86,1;82,3;79,7;77,2;13,9;
Svalöv;1214;Skåne län;12;Kommunal;Flickor;52;86,5;82,7;80,8;80,8;..;
Svalöv;1214;Skåne län;12;Enskild;Flickor;27;~100;81,5;77,8;70,4;..;
Svedala;1263;Skåne län;12;Samtliga;Flickor;125;91,2;88,8;86,4;85,6;8,8;
Svedala;1263;Skåne län;12;Kommunal;Flickor;125;91,2;88,8;86,4;85,6;8,8;
Svenljunga;1465;Västra Götalands län;14;Samtliga;Flickor;54;66,7;64,8;63,0;64,8;33,3;
Svenljunga;1465;Västra Götalands län;14;Kommunal;Flickor;54;66,7;64,8;63,0;64,8;33,3;
Säffle;1785;Värmlands län;17;Samtliga;Flickor;73;~100;~100;93,2;90,4;..;
Säffle;1785;Värmlands län;17;Kommunal;Flickor;73;~100;~100;93,2;90,4;..;
Säter;2082;Dalarnas län;20;Samtliga;Flickor;40;82,5;80,0;75,0;80,0;..;
Säter;2082;Dalarnas län;20;Kommunal;Flickor;40;82,5;80,0;75,0;80,0;..;
Sävsjö;0684;Jönköpings län;06;Samtliga;Flickor;74;89,2;89,2;83,8;87,8;..;
Sävsjö;0684;Jönköpings län;06;Kommunal;Flickor;65;87,7;87,7;81,5;86,2;..;
Sävsjö;0684;Jönköpings län;06;Enskild;Flickor;..;..;..;..;..;.;
Söderhamn;2182;Gävleborgs län;21;Samtliga;Flickor;111;78,4;76,6;75,7;76,6;21,6;
Söderhamn;2182;Gävleborgs län;21;Kommunal;Flickor;110;78,2;76,4;75,5;76,4;21,8;
Söderhamn;2182;Gävleborgs län;21;Enskild;Flickor;..;..;..;..;..;.;
Söderköping;0582;Östergötlands län;05;Samtliga;Flickor;81;90,1;90,1;87,7;86,4;..;
Söderköping;0582;Östergötlands län;05;Kommunal;Flickor;71;93,0;93,0;91,5;88,7;..;
Söderköping;0582;Östergötlands län;05;Enskild;Flickor;..;..;..;..;..;..;
Södertälje;0181;Stockholms län;01;Samtliga;Flickor;561;84,3;83,1;81,5;81,1;15,7;
Södertälje;0181;Stockholms län;01;Kommunal;Flickor;424;83,5;82,1;80,4;79,7;16,5;
Södertälje;0181;Stockholms län;01;Enskild;Flickor;137;86,9;86,1;84,7;85,4;13,1;
Sölvesborg;1083;Blekinge län;10;Samtliga;Flickor;85;84,7;83,5;82,4;81,2;15,3;
Sölvesborg;1083;Blekinge län;10;Kommunal;Flickor;85;84,7;83,5;82,4;81,2;15,3;
Tanum;1435;Västra Götalands län;14;Samtliga;Flickor;63;82,5;82,5;82,5;77,8;17,5;
Tanum;1435;Västra Götalands län;14;Kommunal;Flickor;63;82,5;82,5;82,5;77,8;17,5;
Tibro;1472;Västra Götalands län;14;Samtliga;Flickor;57;~100;~100;~100;91,2;..;
Tibro;1472;Västra Götalands län;14;Kommunal;Flickor;57;~100;~100;~100;91,2;..;
Tidaholm;1498;Västra Götalands län;14;Samtliga;Flickor;69;91,3;91,3;91,3;89,9;..;
Tidaholm;1498;Västra Götalands län;14;Kommunal;Flickor;69;91,3;91,3;91,3;89,9;..;
Tierp;0360;Uppsala län;03;Samtliga;Flickor;94;74,5;73,4;72,3;69,1;25,5;
Tierp;0360;Uppsala län;03;Kommunal;Flickor;94;74,5;73,4;72,3;69,1;25,5;
Timrå;2262;Västernorrlands län;22;Samtliga;Flickor;119;90,8;88,2;83,2;86,6;9,2;
Timrå;2262;Västernorrlands län;22;Kommunal;Flickor;119;90,8;88,2;83,2;86,6;9,2;
Tingsryd;0763;Kronobergs län;07;Samtliga;Flickor;74;78,4;77,0;77,0;77,0;21,6;
Tingsryd;0763;Kronobergs län;07;Kommunal;Flickor;55;72,7;70,9;70,9;70,9;27,3;
Tingsryd;0763;Kronobergs län;07;Enskild;Flickor;19;~100;~100;~100;~100;..;
Tjörn;1419;Västra Götalands län;14;Samtliga;Flickor;82;89,0;87,8;87,8;86,6;..;
Tjörn;1419;Västra Götalands län;14;Kommunal;Flickor;82;89,0;87,8;87,8;86,6;..;
Tomelilla;1270;Skåne län;12;Samtliga;Flickor;54;81,5;75,9;74,1;74,1;18,5;
Tomelilla;1270;Skåne län;12;Kommunal;Flickor;54;81,5;75,9;74,1;74,1;18,5;
Torsby;1737;Värmlands län;17;Samtliga;Flickor;56;78,6;78,6;78,6;75,0;21,4;
Torsby;1737;Värmlands län;17;Kommunal;Flickor;56;78,6;78,6;78,6;75,0;21,4;
Torsås;0834;Kalmar län;08;Samtliga;Flickor;35;74,3;74,3;71,4;54,3;..;
Torsås;0834;Kalmar län;08;Kommunal;Flickor;35;74,3;74,3;71,4;54,3;..;
Tranemo;1452;Västra Götalands län;14;Samtliga;Flickor;60;86,7;85,0;81,7;80,0;..;
Tranemo;1452;Västra Götalands län;14;Kommunal;Flickor;60;86,7;85,0;81,7;80,0;..;
Tranås;0687;Jönköpings län;06;Samtliga;Flickor;118;80,5;79,7;78,8;77,1;19,5;
Tranås;0687;Jönköpings län;06;Kommunal;Flickor;118;80,5;79,7;78,8;77,1;19,5;
Trelleborg;1287;Skåne län;12;Samtliga;Flickor;279;82,1;80,3;78,1;77,8;17,9;
Trelleborg;1287;Skåne län;12;Kommunal;Flickor;242;83,1;81,4;79,3;78,9;16,9;
Trelleborg;1287;Skåne län;12;Enskild;Flickor;37;75,7;73,0;70,3;70,3;..;
Trollhättan;1488;Västra Götalands län;14;Samtliga;Flickor;384;83,3;83,1;82,0;78,1;16,7;
Trollhättan;1488;Västra Götalands län;14;Kommunal;Flickor;315;81,0;80,6;79,4;74,6;19,0;
Trollhättan;1488;Västra Götalands län;14;Enskild;Flickor;69;~100;~100;~100;~100;..;
Trosa;0488;Södermanlands län;04;Samtliga;Flickor;66;89,4;87,9;87,9;87,9;..;
Trosa;0488;Södermanlands län;04;Kommunal;Flickor;66;89,4;87,9;87,9;87,9;..;
Tyresö;0138;Stockholms län;01;Samtliga;Flickor;313;86,3;86,3;85,6;84,7;13,7;
Tyresö;0138;Stockholms län;01;Kommunal;Flickor;234;82,9;82,9;82,1;81,2;17,1;
Tyresö;0138;Stockholms län;01;Enskild;Flickor;79;~100;~100;~100;~100;..;
Täby;0160;Stockholms län;01;Samtliga;Flickor;581;93,8;93,3;93,1;92,6;6,2;
Täby;0160;Stockholms län;01;Kommunal;Flickor;235;94,5;94,5;94,0;93,6;5,5;
Täby;0160;Stockholms län;01;Enskild;Flickor;346;93,4;92,5;92,5;91,9;6,6;
Töreboda;1473;Västra Götalands län;14;Samtliga;Flickor;48;77,1;72,9;68,8;70,8;22,9;
Töreboda;1473;Västra Götalands län;14;Kommunal;Flickor;48;77,1;72,9;68,8;70,8;22,9;
Uddevalla;1485;Västra Götalands län;14;Samtliga;Flickor;315;81,0;79,4;78,4;74,6;19,0;
Uddevalla;1485;Västra Götalands län;14;Kommunal;Flickor;265;79,2;77,4;76,2;72,1;20,8;
Uddevalla;1485;Västra Götalands län;14;Enskild;Flickor;50;90,0;90,0;90,0;88,0;..;
Ulricehamn;1491;Västra Götalands län;14;Samtliga;Flickor;140;83,6;82,9;79,3;76,4;16,4;
Ulricehamn;1491;Västra Götalands län;14;Kommunal;Flickor;140;83,6;82,9;79,3;76,4;16,4;
Umeå;2480;Västerbottens län;24;Samtliga;Flickor;642;89,7;89,1;88,2;87,7;10,3;
Umeå;2480;Västerbottens län;24;Kommunal;Flickor;464;89,4;88,8;87,9;87,3;10,6;
Umeå;2480;Västerbottens län;24;Enskild;Flickor;178;90,4;89,9;88,8;88,8;9,6;
Upplands Väsby;0114;Stockholms län;01;Samtliga;Flickor;220;89,1;89,1;85,0;83,6;10,9;
Upplands Väsby;0114;Stockholms län;01;Kommunal;Flickor;124;87,1;87,1;84,7;79,0;12,9;
Upplands Väsby;0114;Stockholms län;01;Enskild;Flickor;96;91,7;91,7;85,4;89,6;..;
Upplands-Bro;0139;Stockholms län;01;Samtliga;Flickor;171;88,3;88,3;87,1;87,7;11,7;
Upplands-Bro;0139;Stockholms län;01;Kommunal;Flickor;165;87,9;87,9;86,7;87,3;12,1;
